"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Life.nlogo"
"2DLifeDensityWideSweep (wrapping ON)"
"04/25/2025 13:47:25:495 -1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","50"
"run","initial-density","wrap","step","density"
"5","5","true","41","0.00470542103715322"
"1","5","true","56","0.004117243407509068"
"6","5","true","49","0.0038231545926869915"
"3","5","true","43","0.0029408881482207625"
"2","5","true","79","0.0030389177531614546"
"4","5","true","55","0.013528085481815508"
"1","5","true","57","0.004117243407509068"
"5","5","true","42","0.004509361827271836"
"6","5","true","50","0.0038231545926869915"
"3","5","true","44","0.0029408881482207625"
"2","5","true","80","0.0030389177531614546"
"4","5","true","56","0.0136261150867562"
"5","5","true","43","0.004313302617390452"
"6","5","true","51","0.0038231545926869915"
"4","5","true","57","0.016174884815214195"
"1","5","true","58","0.004117243407509068"
"2","5","true","81","0.0030389177531614546"
"3","5","true","45","0.0029408881482207625"
"6","5","true","52","0.0038231545926869915"
"4","5","true","58","0.013332026271934125"
"1","5","true","59","0.004117243407509068"
"2","5","true","82","0.0030389177531614546"
"5","5","true","44","0.004803450642093913"
"6","5","true","53","0.0038231545926869915"
"3","5","true","46","0.0029408881482207625"
"4","5","true","59","0.013724144691696893"
"2","5","true","83","0.0030389177531614546"
"1","5","true","60","0.004117243407509068"
"6","5","true","54","0.0038231545926869915"
"2","5","true","84","0.0030389177531614546"
"5","5","true","45","0.004509361827271836"
"3","5","true","47","0.0029408881482207625"
"4","5","true","60","0.014214292716400352"
"1","5","true","61","0.004117243407509068"
"6","5","true","55","0.0038231545926869915"
"4","5","true","61","0.01460641113616312"
"5","5","true","46","0.005587687481619449"
"1","5","true","62","0.004117243407509068"
"3","5","true","48","0.0029408881482207625"
"2","5","true","85","0.0030389177531614546"
"5","5","true","47","0.0050975394569159884"
"2","5","true","86","0.0030389177531614546"
"6","5","true","56","0.0038231545926869915"
"3","5","true","49","0.0029408881482207625"
"4","5","true","62","0.01166552298794236"
"1","5","true","63","0.004117243407509068"
"2","5","true","87","0.0030389177531614546"
"6","5","true","57","0.0038231545926869915"
"3","5","true","50","0.0029408881482207625"
"5","5","true","48","0.004999509851975297"
"4","5","true","63","0.012841878247230664"
"1","5","true","64","0.004117243407509068"
"6","5","true","58","0.0038231545926869915"
"2","5","true","88","0.0030389177531614546"
"5","5","true","49","0.005881776296441525"
"4","5","true","64","0.0136261150867562"
"3","5","true","51","0.0029408881482207625"
"6","5","true","59","0.0038231545926869915"
"1","5","true","65","0.004117243407509068"
"2","5","true","89","0.0030389177531614546"
"4","5","true","65","0.013430055876874816"
"5","5","true","50","0.006175865111263602"
"1","5","true","66","0.004117243407509068"
"3","5","true","52","0.0029408881482207625"
"6","5","true","60","0.0038231545926869915"
"2","5","true","90","0.0030389177531614546"
"4","5","true","66","0.014214292716400352"
"5","5","true","51","0.007744338790314675"
"3","5","true","53","0.0029408881482207625"
