"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"1d-Life.nlogo"
"1DLifeDensityWideSweep (wrapping ON)"
"04/25/2025 13:08:49:746 -1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","10200","0","0"
"[run number]","initial-density","wrap?","lambda","[step]","count patches with [living?] / count patches"
"24","15","true","50","105","0.0892069404960298"
"24","15","true","50","106","0.08499166748358004"
"24","15","true","50","107","0.08969708852073326"
"24","15","true","50","108","0.08891285168120773"
"24","15","true","50","109","0.08979511812567395"
"24","15","true","50","110","0.08822664444662288"
"24","15","true","50","111","0.09008920694049603"
"24","15","true","50","112","0.0854818155082835"
"24","15","true","50","113","0.08489363787863935"
"24","15","true","50","114","0.08479560827369866"
"24","15","true","50","115","0.0805803352612489"
"24","15","true","50","116","0.08224683854524066"
"24","15","true","50","117","0.08214880894029997"
"24","15","true","50","118","0.08528575629840211"
"24","15","true","50","119","0.08518772669346142"
"24","15","true","50","120","0.08136457210077444"
"24","15","true","50","121","0.07999215763160475"
"24","15","true","50","122","0.07714929908832467"
"24","15","true","50","123","0.07871777276737575"
"24","15","true","50","124","0.07675718066856191"
"24","15","true","50","125","0.07822762474267228"
"24","15","true","50","126","0.07587491422409567"
"24","15","true","50","127","0.07822762474267228"
"24","15","true","50","128","0.07391432212528183"
"24","15","true","50","129","0.07744338790314675"
"24","15","true","50","130","0.07783550632290952"
"24","15","true","50","131","0.07724732869326537"
"24","15","true","50","132","0.07646309185373983"
"24","15","true","50","133","0.07616900303891776"
"24","15","true","50","134","0.07714929908832467"
"24","15","true","50","135","0.07636506224879913"
"24","15","true","50","136","0.07450249975492598"
"24","15","true","50","137","0.07420841094010391"
"24","15","true","50","138","0.07616900303891776"
"24","15","true","50","139","0.07391432212528183"
"24","15","true","50","140","0.07303205568081561"
"24","15","true","50","141","0.06950298990295069"
"24","15","true","50","142","0.07195373002646799"
"24","15","true","50","143","0.06911087148318792"
"24","15","true","50","144","0.06832663464366238"
"24","15","true","50","145","0.07224781884129007"
"24","15","true","50","146","0.06528771689050093"
"24","15","true","50","147","0.06999313792765414"
"24","15","true","50","148","0.06587589452014508"
"24","15","true","50","149","0.06950298990295069"
"24","15","true","50","150","0.07067934516223899"
"24","15","true","50","151","0.07234584844623076"
"24","15","true","50","152","0.07234584844623076"
"24","15","true","50","153","0.07273796686599353"
"24","15","true","50","154","0.07518870698951083"
"24","15","true","50","155","0.07411038133516322"
"24","15","true","50","156","0.07460052935986668"
"24","15","true","50","157","0.07538476619939222"
"24","15","true","50","158","0.07665915106362121"
"24","15","true","50","159","0.07283599647093422"
"24","15","true","50","160","0.07224781884129007"
"24","15","true","50","161","0.07342417410057837"
"24","15","true","50","162","0.07460052935986668"
"24","15","true","50","163","0.07381629252034114"
"24","15","true","50","164","0.07479658856974807"
"24","15","true","50","165","0.07744338790314675"
"24","15","true","50","166","0.07156161160670522"
"24","15","true","50","167","0.07263993726105283"
"24","15","true","50","168","0.07107146358200177"
"24","15","true","50","169","0.07214978923634938"
"24","15","true","50","170","0.07332614449563768"
"24","15","true","50","171","0.06960101950789138"
"24","15","true","50","172","0.07175767081658661"
"24","15","true","50","173","0.06626801293990785"
"24","15","true","50","174","0.06675816096461132"
"24","15","true","50","175","0.07028722674247623"
"24","15","true","50","176","0.06724830898931478"
"24","15","true","50","177","0.06734633859425547"
"24","15","true","50","178","0.06587589452014508"
"24","15","true","50","179","0.06616998333496717"
"24","15","true","50","180","0.06273894716204294"
"24","15","true","50","181","0.06283697676698363"
"24","15","true","50","182","0.06234682874228017"
"24","15","true","50","183","0.062248799137339474"
"24","15","true","50","184","0.06607195373002647"
"24","15","true","50","185","0.06675816096461132"
"24","15","true","50","186","0.066856190569552"
"24","15","true","50","187","0.06862072345848447"
"24","15","true","50","188","0.06901284187824723"
"24","15","true","50","189","0.06822860503872169"
"24","15","true","50","190","0.07244387805117146"
"24","15","true","50","191","0.07509067738457013"
"24","15","true","50","192","0.0731300852857563"
"24","15","true","50","193","0.07136555239682384"
"24","15","true","50","194","0.07185570042152731"
"24","15","true","50","195","0.0731300852857563"
"24","15","true","50","196","0.07126752279188314"
"24","15","true","50","197","0.07518870698951083"
"24","15","true","50","198","0.07861974316243506"
"24","15","true","50","199","0.07842368395255367"
"24","15","true","50","200","0.08097245368101166"
"25","15","true","50","0","0.14929908832467406"
"25","15","true","50","1","0.11989020684246643"
"25","15","true","50","2","0.10106852269385354"
"25","15","true","50","3","0.09950004901480247"
"25","15","true","50","4","0.09626507205175963"
"25","15","true","50","5","0.09655916086658171"
"25","15","true","50","6","0.09342221350847955"
"25","15","true","50","7","0.09587295363199687"
"25","15","true","50","8","0.09508871679247133"
"25","15","true","50","9","0.09391236153318303"
"25","15","true","50","10","0.0916576806195471"
"25","15","true","50","11","0.0953828056072934"
"25","15","true","50","12","0.09126556219978434"
"25","15","true","50","13","0.09479462797764925"
"25","15","true","50","14","0.09793157533575139"
"25","15","true","50","15","0.10106852269385354"
"25","15","true","50","16","0.09871581217527693"
"25","15","true","50","17","0.09391236153318303"
"25","15","true","50","18","0.09391236153318303"
"25","15","true","50","19","0.09459856876776787"
"25","15","true","50","20","0.09234388785413195"
"25","15","true","50","21","0.09704930889128517"
"25","15","true","50","22","0.09214782864425056"
"25","15","true","50","23","0.08950102931085188"
"25","15","true","50","24","0.08695225958239389"
"25","15","true","50","25","0.08842270365650426"
"25","15","true","50","26","0.0855798451132242"
"25","15","true","50","27","0.09087344378002157"
"25","15","true","50","28","0.09303009508871679"
"25","15","true","50","29","0.0929320654837761"
"25","15","true","50","30","0.09469659837270855"
"25","15","true","50","31","0.09381433192824233"
"25","15","true","50","32","0.09910793059503971"
"25","15","true","50","33","0.09322615429859818"
"25","15","true","50","34","0.09567689442211548"
"25","15","true","50","35","0.09459856876776787"
"25","15","true","50","36","0.09322615429859818"
"25","15","true","50","37","0.09430447995294579"
"25","15","true","50","38","0.09724536810116655"
"25","15","true","50","39","0.09263797666895403"
"25","15","true","50","40","0.09479462797764925"
"25","15","true","50","41","0.09185373982942849"
"25","15","true","50","42","0.09459856876776787"
"25","15","true","50","43","0.08959905891579258"
"25","15","true","50","44","0.09499068718753063"
"25","15","true","50","45","0.09028526615037741"
"25","15","true","50","46","0.09391236153318303"
"25","15","true","50","47","0.0929320654837761"
"25","15","true","50","48","0.09567689442211548"
"25","15","true","50","49","0.09371630232330164"
"25","15","true","50","50","0.09479462797764925"
"25","15","true","50","51","0.0915596510146064"
"25","15","true","50","52","0.0866581707675718"
"25","15","true","50","53","0.09067738457014018"
"25","15","true","50","54","0.0867562003725125"
"25","15","true","50","55","0.09126556219978434"
"25","15","true","50","56","0.08695225958239389"
"25","15","true","50","57","0.08646211155769042"
"25","15","true","50","58","0.08459954906381727"
"25","15","true","50","59","0.0818547201254779"
"25","15","true","50","60","0.0817566905205372"
"25","15","true","50","61","0.0806783648661896"
"25","15","true","50","62","0.07852171355749436"
"25","15","true","50","63","0.08038427605136751"
"25","15","true","50","64","0.07822762474267228"
"25","15","true","50","65","0.08018821684148612"
"25","15","true","50","66","0.07881580237231645"
"25","15","true","50","67","0.08038427605136751"
"25","15","true","50","68","0.0818547201254779"
"25","15","true","50","69","0.08567787471816489"
"25","15","true","50","70","0.08450151945887659"
"25","15","true","50","71","0.08812861484168219"
"25","15","true","50","72","0.0855798451132242"
"25","15","true","50","73","0.08401137143417312"
"25","15","true","50","74","0.0866581707675718"
"25","15","true","50","75","0.0903832957553181"
"25","15","true","50","76","0.08195274973041859"
"25","15","true","50","77","0.08254092736006274"
"25","15","true","50","78","0.0842074306440545"
"25","15","true","50","79","0.08283501617488481"
"25","15","true","50","80","0.08528575629840211"
"25","15","true","50","81","0.08381531222429174"
"25","15","true","50","82","0.08832467405156358"
"25","15","true","50","83","0.0854818155082835"
"25","15","true","50","84","0.08842270365650426"
"25","15","true","50","85","0.08959905891579258"
"25","15","true","50","86","0.08783452602686011"
"25","15","true","50","87","0.08969708852073326"
"25","15","true","50","88","0.08656014116263111"
"25","15","true","50","89","0.08783452602686011"
"25","15","true","50","90","0.08126654249583375"
"25","15","true","50","91","0.08440348985393589"
"25","15","true","50","92","0.07989412802666405"
"25","15","true","50","93","0.08881482207626704"
"25","15","true","50","94","0.08077639447113028"
"25","15","true","50","95","0.08371728261935105"
"25","15","true","50","96","0.0805803352612489"
"25","15","true","50","97","0.07871777276737575"
"25","15","true","50","98","0.0817566905205372"
"25","15","true","50","99","0.08116851289089305"
"25","15","true","50","100","0.08038427605136751"
"25","15","true","50","101","0.07979609842172336"
"25","15","true","50","102","0.07901186158219782"
"25","15","true","50","103","0.07842368395255367"
"25","15","true","50","104","0.07901186158219782"
"25","15","true","50","105","0.07822762474267228"
"25","15","true","50","106","0.07881580237231645"
"25","15","true","50","107","0.08234486815018136"
"25","15","true","50","108","0.08087442407607097"
"25","15","true","50","109","0.08440348985393589"
"25","15","true","50","110","0.0817566905205372"
"25","15","true","50","111","0.07999215763160475"
"25","15","true","50","112","0.07989412802666405"
"25","15","true","50","113","0.08087442407607097"
"25","15","true","50","114","0.07832565434761297"
"25","15","true","50","115","0.07665915106362121"
"25","15","true","50","116","0.07891383197725713"
"25","15","true","50","117","0.07538476619939222"
"25","15","true","50","118","0.07910989118713851"
"25","15","true","50","119","0.07675718066856191"
"25","15","true","50","120","0.07303205568081561"
"25","15","true","50","121","0.07450249975492598"
"25","15","true","50","122","0.07842368395255367"
"25","15","true","50","123","0.07597294382903637"
"25","15","true","50","124","0.07616900303891776"
"25","15","true","50","125","0.07538476619939222"
"25","15","true","50","126","0.07450249975492598"
"25","15","true","50","127","0.0744044701499853"
"25","15","true","50","128","0.07283599647093422"
"25","15","true","50","129","0.07538476619939222"
"25","15","true","50","130","0.07156161160670522"
"25","15","true","50","131","0.07538476619939222"
"25","15","true","50","132","0.07028722674247623"
"25","15","true","50","133","0.07087540437212038"
"25","15","true","50","134","0.06989510832271346"
"25","15","true","50","135","0.06822860503872169"
"25","15","true","50","136","0.06597392412508578"
"25","15","true","50","137","0.06518968728556024"
"25","15","true","50","138","0.06185668071757671"
"25","15","true","50","139","0.06822860503872169"
"25","15","true","50","140","0.05744534849524557"
"25","15","true","50","141","0.05773943731006764"
"25","15","true","50","142","0.056465052445838645"
"25","15","true","50","143","0.05734731889030487"
"25","15","true","50","144","0.05881776296441525"
"25","15","true","50","145","0.059307910989118716"
"25","15","true","50","146","0.06146456229781394"
"25","15","true","50","147","0.06087638466816979"
"25","15","true","50","148","0.06273894716204294"
"25","15","true","50","149","0.06244485834722086"
"25","15","true","50","150","0.06166062150769532"
"25","15","true","50","151","0.0606803254582884"
"25","15","true","50","152","0.06499362807567885"
"25","15","true","50","153","0.0631310655818057"
"25","15","true","50","154","0.06479756886579748"
"25","15","true","50","155","0.06362121360650917"
"25","15","true","50","156","0.06293500637192433"
"25","15","true","50","157","0.062150769532398786"
"25","15","true","50","158","0.063033035976865"
"25","15","true","50","159","0.06273894716204294"
"25","15","true","50","160","0.06185668071757671"
"25","15","true","50","161","0.06234682874228017"
"25","15","true","50","162","0.060974414273110476"
"25","15","true","50","163","0.0594059405940594"
"25","15","true","50","164","0.05862170375453387"
"25","15","true","50","165","0.06244485834722086"
"25","15","true","50","166","0.058915792569355946"
"25","15","true","50","167","0.06019017743358494"
"25","15","true","50","168","0.06205273992745809"
"25","15","true","50","169","0.059307910989118716"
"25","15","true","50","170","0.060386236643466325"
"25","15","true","50","171","0.05685717086560141"
"25","15","true","50","172","0.05989608861876287"
"25","15","true","50","173","0.05783746691500833"
"25","15","true","50","174","0.06146456229781394"
"25","15","true","50","175","0.05881776296441525"
"25","15","true","50","176","0.05979805901382217"
"25","15","true","50","177","0.058915792569355946"
"25","15","true","50","178","0.05597490442113518"
"25","15","true","50","179","0.05881776296441525"
"25","15","true","50","180","0.05715125968042349"
"25","15","true","50","181","0.05881776296441525"
"25","15","true","50","182","0.05685717086560141"
"25","15","true","50","183","0.057543378100186254"
"25","15","true","50","184","0.06107244387805117"
"25","15","true","50","185","0.0606803254582884"
"25","15","true","50","186","0.06273894716204294"
"25","15","true","50","187","0.06391530242133124"
"25","15","true","50","188","0.06881678266836584"
"25","15","true","50","189","0.06764042740907754"
"25","15","true","50","190","0.06842466424860308"
"25","15","true","50","191","0.06666013135967062"
"25","15","true","50","192","0.066856190569552"
"25","15","true","50","193","0.06499362807567885"
"25","15","true","50","194","0.06822860503872169"
"25","15","true","50","195","0.06489559847073817"
"25","15","true","50","196","0.06607195373002647"
"25","15","true","50","197","0.0631310655818057"
"25","15","true","50","198","0.06636604254484854"
"25","15","true","50","199","0.06264091755710224"
"25","15","true","50","200","0.06381727281639055"
"26","15","true","50","0","0.15184785805313206"
"26","15","true","50","1","0.12812469365748455"
"26","15","true","50","2","0.11312616410155867"
"26","15","true","50","3","0.11351828252132144"
"26","15","true","50","4","0.10528379570630331"
"26","15","true","50","5","0.10636212136065092"
"26","15","true","50","6","0.10528379570630331"
"26","15","true","50","7","0.10832271345946476"
"26","15","true","50","8","0.10430349965689638"
"26","15","true","50","9","0.10498970689148122"
"26","15","true","50","10","0.10557788452112538"
"26","15","true","50","11","0.11057739437310067"
"26","15","true","50","12","0.10861680227428683"
"26","15","true","50","13","0.11194980884227036"
"26","15","true","50","14","0.11087148318792275"
"26","15","true","50","15","0.109204979903931"
"26","15","true","50","16","0.10734241741005784"
"26","15","true","50","17","0.10871483187922752"
"26","15","true","50","18","0.10342123321243016"
"26","15","true","50","19","0.10685226938535437"
"26","15","true","50","20","0.10714635820017646"
"26","15","true","50","21","0.10998921674345652"
"26","15","true","50","22","0.109204979903931"
"26","15","true","50","23","0.107930595039702"
"26","15","true","50","24","0.10449955886677777"
"26","15","true","50","25","0.10518576610136261"
"26","15","true","50","26","0.10734241741005784"
"26","15","true","50","27","0.10293108518772669"
"26","15","true","50","28","0.09842172336045486"
"26","15","true","50","29","0.09606901284187824"
"26","15","true","50","30","0.09303009508871679"
"26","15","true","50","31","0.09714733849622587"
"26","15","true","50","32","0.09332418390353887"
"26","15","true","50","33","0.09714733849622587"
"26","15","true","50","34","0.09214782864425056"
"26","15","true","50","35","0.09224585824919125"
"26","15","true","50","36","0.09077541417508088"
"26","15","true","50","37","0.09018723654543673"
"26","15","true","50","38","0.08832467405156358"
"26","15","true","50","39","0.0891089108910891"
"26","15","true","50","40","0.09087344378002157"
"26","15","true","50","41","0.09185373982942849"
"26","15","true","50","42","0.09028526615037741"
"26","15","true","50","43","0.09097147338496225"
"26","15","true","50","44","0.09606901284187824"
"26","15","true","50","45","0.08891285168120773"
"26","15","true","50","46","0.08812861484168219"
"26","15","true","50","47","0.08724634839721596"
"26","15","true","50","48","0.0879325556318008"
"26","15","true","50","49","0.08959905891579258"
"26","15","true","50","50","0.09224585824919125"
"26","15","true","50","51","0.09753945691598863"
"26","15","true","50","52","0.09597098323693755"
"26","15","true","50","53","0.10008822664444662"
"26","15","true","50","54","0.10008822664444662"
"26","15","true","50","55","0.09851975296539554"
"26","15","true","50","56","0.09900990099009901"
"26","15","true","50","57","0.09528477600235272"
"26","15","true","50","58","0.09577492402705617"
"26","15","true","50","59","0.09450053916282718"
"26","15","true","50","60","0.09724536810116655"
"26","15","true","50","61","0.09557886481717479"
"26","15","true","50","62","0.09557886481717479"
"26","15","true","50","63","0.09802960494069209"
"26","15","true","50","64","0.09685324968140378"
"26","15","true","50","65","0.10067640427409077"
"26","15","true","50","66","0.0966571904715224"
"26","15","true","50","67","0.09606901284187824"
"26","15","true","50","68","0.09724536810116655"
"26","15","true","50","69","0.09401039113812372"
"26","15","true","50","70","0.09548083521223409"
"26","15","true","50","71","0.09312812469365749"
"26","15","true","50","72","0.09636310165670033"
"26","15","true","50","73","0.09018723654543673"
"26","15","true","50","74","0.08763846681697873"
"26","15","true","50","75","0.09106950298990295"
"26","15","true","50","76","0.08616802274286835"
"26","15","true","50","77","0.08352122340946966"
"26","15","true","50","78","0.08361925301441035"
"26","15","true","50","79","0.07842368395255367"
"26","15","true","50","80","0.08322713459464759"
"26","15","true","50","81","0.08077639447113028"
"26","15","true","50","82","0.08322713459464759"
"26","15","true","50","83","0.08283501617488481"
"26","15","true","50","84","0.08469757866875796"
"26","15","true","50","85","0.08656014116263111"
"26","15","true","50","86","0.0929320654837761"
"26","15","true","50","87","0.09342221350847955"
"26","15","true","50","88","0.09401039113812372"
"26","15","true","50","89","0.09087344378002157"
"26","15","true","50","90","0.09106950298990295"
"26","15","true","50","91","0.0916576806195471"
"26","15","true","50","92","0.09018723654543673"
"26","15","true","50","93","0.09008920694049603"
"26","15","true","50","94","0.0904813253602588"
"26","15","true","50","95","0.09342221350847955"
"26","15","true","50","96","0.09371630232330164"
"26","15","true","50","97","0.0892069404960298"
"26","15","true","50","98","0.09214782864425056"
"26","15","true","50","99","0.09116753259484364"
"26","15","true","50","100","0.09430447995294579"
"26","15","true","50","101","0.08812861484168219"
"26","15","true","50","102","0.08283501617488481"
"26","15","true","50","103","0.08254092736006274"
"26","15","true","50","104","0.07577688461915498"
"26","15","true","50","105","0.07656112145868052"
"26","15","true","50","106","0.07646309185373983"
"26","15","true","50","107","0.07793353592785021"
"26","15","true","50","108","0.0768552102735026"
"26","15","true","50","109","0.07411038133516322"
"26","15","true","50","110","0.07499264777962945"
"26","15","true","50","111","0.07303205568081561"
"26","15","true","50","112","0.0755808254092736"
"26","15","true","50","113","0.07165964121164592"
"26","15","true","50","114","0.07587491422409567"
"26","15","true","50","115","0.07881580237231645"
"26","15","true","50","116","0.07832565434761297"
"26","15","true","50","117","0.0755808254092736"
"26","15","true","50","118","0.08077639447113028"
"26","15","true","50","119","0.08116851289089305"
"26","15","true","50","120","0.08116851289089305"
"26","15","true","50","121","0.08146260170571512"
"26","15","true","50","122","0.08244289775512205"
"26","15","true","50","123","0.08254092736006274"
"26","15","true","50","124","0.08273698656994412"
"26","15","true","50","125","0.08263895696500344"
"26","15","true","50","126","0.07861974316243506"
"26","15","true","50","127","0.0817566905205372"
"26","15","true","50","128","0.07891383197725713"
"26","15","true","50","129","0.07744338790314675"
"26","15","true","50","130","0.07528673659445152"
"26","15","true","50","131","0.07450249975492598"
"26","15","true","50","132","0.07391432212528183"
"26","15","true","50","133","0.07754141750808745"
"26","15","true","50","134","0.07656112145868052"
"26","15","true","50","135","0.0756788550142143"
"26","15","true","50","136","0.07979609842172336"
"26","15","true","50","137","0.07793353592785021"
"26","15","true","50","138","0.0793059503970199"
"26","15","true","50","139","0.07430644054504461"
"26","15","true","50","140","0.0768552102735026"
"26","15","true","50","141","0.07499264777962945"
"26","15","true","50","142","0.0756788550142143"
"26","15","true","50","143","0.0744044701499853"
"26","15","true","50","144","0.07969806881678267"
"26","15","true","50","145","0.07430644054504461"
"26","15","true","50","146","0.07910989118713851"
"26","15","true","50","147","0.07538476619939222"
"26","15","true","50","148","0.07714929908832467"
"26","15","true","50","149","0.07303205568081561"
"26","15","true","50","150","0.07401235173022253"
"26","15","true","50","151","0.07479658856974807"
"26","15","true","50","152","0.07489461817468876"
"26","15","true","50","153","0.07744338790314675"
"26","15","true","50","154","0.07646309185373983"
"26","15","true","50","155","0.07871777276737575"
"26","15","true","50","156","0.07763944711302813"
"26","15","true","50","157","0.0806783648661896"
"26","15","true","50","158","0.08018821684148612"
"26","15","true","50","159","0.08126654249583375"
"26","15","true","50","160","0.07979609842172336"
"26","15","true","50","161","0.07822762474267228"
"26","15","true","50","162","0.08224683854524066"
"26","15","true","50","163","0.0794039800019606"
"26","15","true","50","164","0.08009018723654544"
"26","15","true","50","165","0.07969806881678267"
"26","15","true","50","166","0.07910989118713851"
"26","15","true","50","167","0.0805803352612489"
"26","15","true","50","168","0.08234486815018136"
"26","15","true","50","169","0.07960003921184197"
"26","15","true","50","170","0.07479658856974807"
"26","15","true","50","171","0.07607097343397706"
"26","15","true","50","172","0.0755808254092736"
"26","15","true","50","173","0.07695323987844328"
"26","15","true","50","174","0.07518870698951083"
"26","15","true","50","175","0.07107146358200177"
"26","15","true","50","176","0.07244387805117146"
"26","15","true","50","177","0.07518870698951083"
"26","15","true","50","178","0.06930693069306931"
"26","15","true","50","179","0.07097343397706107"
"26","15","true","50","180","0.06803254582884032"
"26","15","true","50","181","0.06960101950789138"
"26","15","true","50","182","0.07116949318694246"
"26","15","true","50","183","0.06822860503872169"
"26","15","true","50","184","0.066856190569552"
"26","15","true","50","185","0.06764042740907754"
"26","15","true","50","186","0.06940496029801"
"26","15","true","50","187","0.07528673659445152"
"26","15","true","50","188","0.07205175963140868"
"26","15","true","50","189","0.07695323987844328"
"26","15","true","50","190","0.07665915106362121"
"26","15","true","50","191","0.07528673659445152"
"26","15","true","50","192","0.07430644054504461"
"26","15","true","50","193","0.07136555239682384"
"26","15","true","50","194","0.07362023331045976"
"26","15","true","50","195","0.07430644054504461"
"26","15","true","50","196","0.0731300852857563"
"26","15","true","50","197","0.07146358200176453"
"26","15","true","50","198","0.07244387805117146"
"26","15","true","50","199","0.07244387805117146"
"26","15","true","50","200","0.06930693069306931"
"27","15","true","50","0","0.15184785805313206"
"27","15","true","50","1","0.12420350945985688"
"27","15","true","50","2","0.10528379570630331"
"27","15","true","50","3","0.10557788452112538"
"27","15","true","50","4","0.10106852269385354"
"27","15","true","50","5","0.10214684834820116"
"27","15","true","50","6","0.09812763454563278"
"27","15","true","50","7","0.09724536810116655"
"27","15","true","50","8","0.10008822664444662"
"27","15","true","50","9","0.09273600627389472"
"27","15","true","50","10","0.09920596019998039"
"27","15","true","50","11","0.09499068718753063"
"27","15","true","50","12","0.09440250955788648"
"27","15","true","50","13","0.09244191745907264"
"27","15","true","50","14","0.09116753259484364"
"27","15","true","50","15","0.09097147338496225"
"27","15","true","50","16","0.0928340358788354"
"27","15","true","50","17","0.09214782864425056"
"27","15","true","50","18","0.09214782864425056"
"27","15","true","50","19","0.09597098323693755"
"27","15","true","50","20","0.09832369375551417"
"27","15","true","50","21","0.09999019703950593"
"27","15","true","50","22","0.09920596019998039"
"27","15","true","50","23","0.10165670032349769"
"27","15","true","50","24","0.09763748652092932"
"27","15","true","50","25","0.10028428585432801"
"27","15","true","50","26","0.09891187138515832"
"27","15","true","50","27","0.10234290755808254"
"27","15","true","50","28","0.10008822664444662"
"27","15","true","50","29","0.10048034506420939"
"27","15","true","50","30","0.10106852269385354"
"27","15","true","50","31","0.10518576610136261"
"27","15","true","50","32","0.09822566415057347"
"27","15","true","50","33","0.09861778257033624"
"27","15","true","50","34","0.09704930889128517"
"27","15","true","50","35","0.10077443387903147"
"27","15","true","50","36","0.10400941084207431"
"27","15","true","50","37","0.10126458190373493"
"27","15","true","50","38","0.10469561807665916"
"27","15","true","50","39","0.10508773649642192"
"27","15","true","50","40","0.10518576610136261"
"27","15","true","50","41","0.10185275953337908"
"27","15","true","50","42","0.09646113126164102"
"27","15","true","50","43","0.09567689442211548"
"27","15","true","50","44","0.09303009508871679"
"27","15","true","50","45","0.09891187138515832"
"27","15","true","50","46","0.09891187138515832"
"27","15","true","50","47","0.09371630232330164"
"27","15","true","50","48","0.09548083521223409"
"27","15","true","50","49","0.0966571904715224"
"27","15","true","50","50","0.09636310165670033"
"27","15","true","50","51","0.09224585824919125"
"27","15","true","50","52","0.09087344378002157"
"27","15","true","50","53","0.09273600627389472"
"27","15","true","50","54","0.09263797666895403"
"27","15","true","50","55","0.0879325556318008"
"27","15","true","50","56","0.0891089108910891"
"27","15","true","50","57","0.09087344378002157"
"27","15","true","50","58","0.09303009508871679"
"27","15","true","50","59","0.08744240760709734"
"27","15","true","50","60","0.08724634839721596"
"27","15","true","50","61","0.08528575629840211"
"27","15","true","50","62","0.08528575629840211"
"27","15","true","50","63","0.08626605234780904"
"27","15","true","50","64","0.08577590432310558"
"27","15","true","50","65","0.08342319380452896"
"27","15","true","50","66","0.0854818155082835"
"27","15","true","50","67","0.08528575629840211"
"27","15","true","50","68","0.08744240760709734"
"27","15","true","50","69","0.08567787471816489"
"27","15","true","50","70","0.08508969708852074"
"27","15","true","50","71","0.08244289775512205"
"27","15","true","50","72","0.0829330457798255"
"27","15","true","50","73","0.0818547201254779"
"27","15","true","50","74","0.08959905891579258"
"27","15","true","50","75","0.08469757866875796"
"27","15","true","50","76","0.09401039113812372"
"27","15","true","50","77","0.08989314773061464"
"27","15","true","50","78","0.08979511812567395"
"27","15","true","50","79","0.08489363787863935"
"27","15","true","50","80","0.08979511812567395"
"27","15","true","50","81","0.08587393392804626"
"27","15","true","50","82","0.08763846681697873"
"27","15","true","50","83","0.08626605234780904"
"27","15","true","50","84","0.0867562003725125"
"27","15","true","50","85","0.08156063131065582"
"27","15","true","50","86","0.0829330457798255"
"27","15","true","50","87","0.08195274973041859"
"27","15","true","50","88","0.08381531222429174"
"27","15","true","50","89","0.0842074306440545"
"27","15","true","50","90","0.08146260170571512"
"27","15","true","50","91","0.08322713459464759"
"27","15","true","50","92","0.0805803352612489"
"27","15","true","50","93","0.08636408195274974"
"27","15","true","50","94","0.08371728261935105"
"27","15","true","50","95","0.08538378590334281"
"27","15","true","50","96","0.08489363787863935"
"27","15","true","50","97","0.0867562003725125"
"27","15","true","50","98","0.09097147338496225"
"27","15","true","50","99","0.09548083521223409"
"27","15","true","50","100","0.09342221350847955"
"27","15","true","50","101","0.09802960494069209"
"27","15","true","50","102","0.09214782864425056"
"27","15","true","50","103","0.09195176943436918"
"27","15","true","50","104","0.09361827271836094"
"27","15","true","50","105","0.09508871679247133"
"27","15","true","50","106","0.09146162140966572"
"27","15","true","50","107","0.09273600627389472"
"27","15","true","50","108","0.08861876286638565"
"27","15","true","50","109","0.09116753259484364"
"27","15","true","50","110","0.0843054602489952"
"27","15","true","50","111","0.08822664444662288"
"27","15","true","50","112","0.0942064503480051"
"27","15","true","50","113","0.09352024311342025"
"27","15","true","50","114","0.09303009508871679"
"27","15","true","50","115","0.0928340358788354"
"27","15","true","50","116","0.08685422997745319"
"27","15","true","50","117","0.08734437800215665"
"27","15","true","50","118","0.08597196353298696"
"27","15","true","50","119","0.08656014116263111"
"27","15","true","50","120","0.08852073326144495"
"27","15","true","50","121","0.08881482207626704"
"27","15","true","50","122","0.09077541417508088"
"27","15","true","50","123","0.0879325556318008"
"27","15","true","50","124","0.08891285168120773"
"27","15","true","50","125","0.09008920694049603"
"27","15","true","50","126","0.09028526615037741"
"27","15","true","50","127","0.08852073326144495"
"27","15","true","50","128","0.08842270365650426"
"27","15","true","50","129","0.0855798451132242"
"27","15","true","50","130","0.08361925301441035"
"27","15","true","50","131","0.08263895696500344"
"27","15","true","50","132","0.08450151945887659"
"27","15","true","50","133","0.08685422997745319"
"27","15","true","50","134","0.08822664444662288"
"27","15","true","50","135","0.0917557102244878"
"27","15","true","50","136","0.08940299970591119"
"27","15","true","50","137","0.0928340358788354"
"27","15","true","50","138","0.0904813253602588"
"27","15","true","50","139","0.09322615429859818"
"27","15","true","50","140","0.09322615429859818"
"27","15","true","50","141","0.09587295363199687"
"27","15","true","50","142","0.09440250955788648"
"27","15","true","50","143","0.09626507205175963"
"27","15","true","50","144","0.09361827271836094"
"27","15","true","50","145","0.09851975296539554"
"27","15","true","50","146","0.09401039113812372"
"27","15","true","50","147","0.09322615429859818"
"27","15","true","50","148","0.0941084207430644"
"27","15","true","50","149","0.09067738457014018"
"27","15","true","50","150","0.09695127928634448"
"27","15","true","50","151","0.08969708852073326"
"27","15","true","50","152","0.09401039113812372"
"27","15","true","50","153","0.08940299970591119"
"27","15","true","50","154","0.08871679247132634"
"27","15","true","50","155","0.08881482207626704"
"27","15","true","50","156","0.09097147338496225"
"27","15","true","50","157","0.09253994706401333"
"27","15","true","50","158","0.08822664444662288"
"27","15","true","50","159","0.08705028918733458"
"27","15","true","50","160","0.08724634839721596"
