"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"1d-Life.nlogo"
"1DLifeDensityWideSweep (wrapping OFF)"
"04/25/2025 14:24:43:705 -1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","10200","0","0"
"[run number]","initial-density","wrap?","lambda","[step]","count patches with [living?] / count patches"
"56","25","false","50","125","0.09116753259484364"
"56","25","false","50","126","0.0929320654837761"
"56","25","false","50","127","0.0903832957553181"
"56","25","false","50","128","0.0916576806195471"
"56","25","false","50","129","0.09136359180472503"
"56","25","false","50","130","0.0903832957553181"
"56","25","false","50","131","0.09312812469365749"
"56","25","false","50","132","0.09126556219978434"
"56","25","false","50","133","0.09773551612587002"
"56","25","false","50","134","0.08832467405156358"
"56","25","false","50","135","0.08734437800215665"
"56","25","false","50","136","0.08842270365650426"
"56","25","false","50","137","0.08538378590334281"
"56","25","false","50","138","0.08724634839721596"
"56","25","false","50","139","0.08352122340946966"
"56","25","false","50","140","0.08567787471816489"
"56","25","false","50","141","0.08685422997745319"
"56","25","false","50","142","0.08234486815018136"
"56","25","false","50","143","0.08479560827369866"
"56","25","false","50","144","0.08214880894029997"
"56","25","false","50","145","0.07714929908832467"
"56","25","false","50","146","0.07999215763160475"
"56","25","false","50","147","0.07038525634741692"
"56","25","false","50","148","0.07548279580433291"
"56","25","false","50","149","0.07097343397706107"
"56","25","false","50","150","0.07205175963140868"
"56","25","false","50","151","0.07371826291540046"
"56","25","false","50","152","0.07244387805117146"
"56","25","false","50","153","0.07371826291540046"
"56","25","false","50","154","0.07499264777962945"
"56","25","false","50","155","0.07411038133516322"
"56","25","false","50","156","0.0756788550142143"
"56","25","false","50","157","0.0768552102735026"
"56","25","false","50","158","0.08234486815018136"
"56","25","false","50","159","0.08195274973041859"
"56","25","false","50","160","0.08077639447113028"
"56","25","false","50","161","0.07910989118713851"
"56","25","false","50","162","0.0829330457798255"
"56","25","false","50","163","0.07901186158219782"
"56","25","false","50","164","0.08332516419958827"
"56","25","false","50","165","0.08489363787863935"
"56","25","false","50","166","0.0855798451132242"
"56","25","false","50","167","0.08401137143417312"
"56","25","false","50","168","0.0854818155082835"
"56","25","false","50","169","0.08009018723654544"
"56","25","false","50","170","0.08165866091559651"
"56","25","false","50","171","0.0780315655327909"
"56","25","false","50","172","0.07950200960690128"
"56","25","false","50","173","0.08116851289089305"
"56","25","false","50","174","0.0806783648661896"
"56","25","false","50","175","0.08165866091559651"
"56","25","false","50","176","0.08116851289089305"
"56","25","false","50","177","0.08107048328595236"
"56","25","false","50","178","0.07842368395255367"
"56","25","false","50","179","0.0768552102735026"
"56","25","false","50","180","0.07607097343397706"
"56","25","false","50","181","0.07832565434761297"
"56","25","false","50","182","0.0793059503970199"
"56","25","false","50","183","0.07616900303891776"
"56","25","false","50","184","0.08097245368101166"
"56","25","false","50","185","0.07861974316243506"
"56","25","false","50","186","0.08136457210077444"
"56","25","false","50","187","0.0793059503970199"
"56","25","false","50","188","0.08077639447113028"
"56","25","false","50","189","0.07881580237231645"
"56","25","false","50","190","0.07969806881678267"
"56","25","false","50","191","0.07832565434761297"
"56","25","false","50","192","0.07861974316243506"
"56","25","false","50","193","0.07744338790314675"
"56","25","false","50","194","0.0794039800019606"
"56","25","false","50","195","0.0781295951377316"
"56","25","false","50","196","0.07714929908832467"
"56","25","false","50","197","0.0731300852857563"
"56","25","false","50","198","0.06930693069306931"
"56","25","false","50","199","0.06960101950789138"
"56","25","false","50","200","0.06518968728556024"
"57","25","false","50","0","0.2466424860307813"
"57","25","false","50","1","0.27242427213018333"
"57","25","false","50","2","0.24095676894422116"
"57","25","false","50","3","0.24007450249975493"
"57","25","false","50","4","0.23321243015390647"
"57","25","false","50","5","0.22615429859817665"
"57","25","false","50","6","0.2143907460052936"
"57","25","false","50","7","0.20360748946181748"
"57","25","false","50","8","0.20272522301735124"
"57","25","false","50","9","0.20056857170865602"
"57","25","false","50","10","0.18978531516517988"
"57","25","false","50","11","0.18066856190569552"
"57","25","false","50","12","0.17870796980688167"
"57","25","false","50","13","0.16753259484364277"
"57","25","false","50","14","0.1586119007940398"
"57","25","false","50","15","0.15821978237427703"
"57","25","false","50","16","0.15635721988040388"
"57","25","false","50","17","0.1561611606705225"
"57","25","false","50","18","0.1523380060778355"
"57","25","false","50","19","0.14547593373198706"
"57","25","false","50","20","0.13959415743554554"
"57","25","false","50","21","0.14135869032447798"
"57","25","false","50","22","0.133712381139104"
"57","25","false","50","23","0.1350847956082737"
"57","25","false","50","24","0.1276345456327811"
"57","25","false","50","25","0.12410547985491618"
"57","25","false","50","26","0.12332124301539064"
"57","25","false","50","27","0.12381139104009412"
"57","25","false","50","28","0.12498774629938242"
"57","25","false","50","29","0.12322321341044995"
"57","25","false","50","30","0.12439956866973827"
"57","25","false","50","31","0.12302715420056858"
"57","25","false","50","32","0.1276345456327811"
"57","25","false","50","33","0.1301833153612391"
"57","25","false","50","34","0.12704636800313696"
"57","25","false","50","35","0.12685030879325557"
"57","25","false","50","36","0.12449759827467895"
"57","25","false","50","37","0.12292912459562788"
"57","25","false","50","38","0.11734143711400843"
"57","25","false","50","39","0.11998823644740712"
"57","25","false","50","40","0.11724340750906774"
"57","25","false","50","41","0.12302715420056858"
"57","25","false","50","42","0.11812567395353396"
"57","25","false","50","43","0.12459562787961964"
"57","25","false","50","44","0.1189099107930595"
"57","25","false","50","45","0.11871385158317813"
"57","25","false","50","46","0.12067444368199196"
"57","25","false","50","47","0.1176355259288305"
"57","25","false","50","48","0.12488971669444172"
"57","25","false","50","49","0.12175276933633958"
"57","25","false","50","50","0.12057641407705127"
"57","25","false","50","51","0.11861582197823743"
"57","25","false","50","52","0.11704734829918635"
"57","25","false","50","53","0.11832173316341535"
"57","25","false","50","54","0.11626311145966081"
"57","25","false","50","55","0.11547887462013529"
"57","25","false","50","56","0.1128320752867366"
"57","25","false","50","57","0.11440054896578766"
"57","25","false","50","58","0.11361631212626214"
"57","25","false","50","59","0.11224389765709245"
"57","25","false","50","60","0.11116557200274482"
"57","25","false","50","61","0.11234192726203314"
"57","25","false","50","62","0.1078325654347613"
"57","25","false","50","63","0.11018527595333791"
"57","25","false","50","64","0.11126360160768552"
"57","25","false","50","65","0.10851877266934615"
"57","25","false","50","66","0.10714635820017646"
"57","25","false","50","67","0.10381335163219292"
"57","25","false","50","68","0.10322517400254877"
"57","25","false","50","69","0.10381335163219292"
"57","25","false","50","70","0.10851877266934615"
"57","25","false","50","71","0.10567591412606607"
"57","25","false","50","72","0.10469561807665916"
"57","25","false","50","73","0.10489167728654053"
"57","25","false","50","74","0.10263699637290462"
"57","25","false","50","75","0.10244093716302323"
"57","25","false","50","76","0.09910793059503971"
"57","25","false","50","77","0.10008822664444662"
"57","25","false","50","78","0.09812763454563278"
"57","25","false","50","79","0.09459856876776787"
"57","25","false","50","80","0.09920596019998039"
"57","25","false","50","81","0.09920596019998039"
"57","25","false","50","82","0.09636310165670033"
"57","25","false","50","83","0.10116655229879423"
"57","25","false","50","84","0.0942064503480051"
"57","25","false","50","85","0.10332320360748946"
"57","25","false","50","86","0.09979413782962454"
"57","25","false","50","87","0.10253896676796392"
"57","25","false","50","88","0.10342123321243016"
"57","25","false","50","89","0.09783354573081071"
"57","25","false","50","90","0.102833055582786"
"57","25","false","50","91","0.09891187138515832"
"57","25","false","50","92","0.09920596019998039"
"57","25","false","50","93","0.09724536810116655"
"57","25","false","50","94","0.09450053916282718"
"57","25","false","50","95","0.09459856876776787"
"57","25","false","50","96","0.09401039113812372"
"57","25","false","50","97","0.09695127928634448"
"57","25","false","50","98","0.0966571904715224"
"57","25","false","50","99","0.09773551612587002"
"57","25","false","50","100","0.09646113126164102"
"57","25","false","50","101","0.09695127928634448"
"57","25","false","50","102","0.10136261150867562"
"57","25","false","50","103","0.09753945691598863"
"57","25","false","50","104","0.10381335163219292"
"57","25","false","50","105","0.102833055582786"
"57","25","false","50","106","0.10097049308891286"
"57","25","false","50","107","0.09734339770610724"
"57","25","false","50","108","0.09920596019998039"
"57","25","false","50","109","0.10214684834820116"
"57","25","false","50","110","0.10234290755808254"
"57","25","false","50","111","0.10351926281737085"
"57","25","false","50","112","0.10175472992843838"
"57","25","false","50","113","0.10244093716302323"
"57","25","false","50","114","0.10528379570630331"
"57","25","false","50","115","0.10332320360748946"
"57","25","false","50","116","0.10704832859523576"
"57","25","false","50","117","0.09783354573081071"
"57","25","false","50","118","0.10224487795314186"
"57","25","false","50","119","0.09842172336045486"
"57","25","false","50","120","0.09950004901480247"
"57","25","false","50","121","0.09989216743456523"
"57","25","false","50","122","0.10038231545926869"
"57","25","false","50","123","0.10214684834820116"
"57","25","false","50","124","0.102833055582786"
"57","25","false","50","125","0.10587197333594746"
"57","25","false","50","126","0.10195078913831977"
"57","25","false","50","127","0.10547985491618468"
"57","25","false","50","128","0.10547985491618468"
"57","25","false","50","129","0.10381335163219292"
"57","25","false","50","130","0.10332320360748946"
"57","25","false","50","131","0.09597098323693755"
"57","25","false","50","132","0.10008822664444662"
"57","25","false","50","133","0.09518674639741202"
"57","25","false","50","134","0.09979413782962454"
"57","25","false","50","135","0.09842172336045486"
"57","25","false","50","136","0.10136261150867562"
"57","25","false","50","137","0.09636310165670033"
"57","25","false","50","138","0.09685324968140378"
"57","25","false","50","139","0.09342221350847955"
"57","25","false","50","140","0.09587295363199687"
"57","25","false","50","141","0.09597098323693755"
"57","25","false","50","142","0.10008822664444662"
"57","25","false","50","143","0.09851975296539554"
"57","25","false","50","144","0.10057837466915008"
"57","25","false","50","145","0.10204881874326047"
"57","25","false","50","146","0.10253896676796392"
"57","25","false","50","147","0.10136261150867562"
"57","25","false","50","148","0.10332320360748946"
"57","25","false","50","149","0.104107440447015"
"57","25","false","50","150","0.10293108518772669"
"57","25","false","50","151","0.10116655229879423"
"57","25","false","50","152","0.10263699637290462"
"57","25","false","50","153","0.09969610822468386"
"57","25","false","50","154","0.10116655229879423"
"57","25","false","50","155","0.10077443387903147"
"57","25","false","50","156","0.09910793059503971"
"57","25","false","50","157","0.09567689442211548"
"57","25","false","50","158","0.09312812469365749"
"57","25","false","50","159","0.09352024311342025"
"57","25","false","50","160","0.09391236153318303"
"57","25","false","50","161","0.09136359180472503"
"57","25","false","50","162","0.09626507205175963"
"57","25","false","50","163","0.09018723654543673"
"57","25","false","50","164","0.09440250955788648"
"57","25","false","50","165","0.0916576806195471"
"57","25","false","50","166","0.0941084207430644"
"57","25","false","50","167","0.08842270365650426"
"57","25","false","50","168","0.09322615429859818"
"57","25","false","50","169","0.09018723654543673"
"57","25","false","50","170","0.0893049701009705"
"57","25","false","50","171","0.09008920694049603"
"57","25","false","50","172","0.08871679247132634"
"57","25","false","50","173","0.08695225958239389"
"57","25","false","50","174","0.0879325556318008"
"57","25","false","50","175","0.08332516419958827"
"57","25","false","50","176","0.08567787471816489"
"57","25","false","50","177","0.08508969708852074"
"57","25","false","50","178","0.08479560827369866"
"57","25","false","50","179","0.08577590432310558"
"57","25","false","50","180","0.0830310753847662"
"57","25","false","50","181","0.08577590432310558"
"57","25","false","50","182","0.0867562003725125"
"57","25","false","50","183","0.08744240760709734"
"57","25","false","50","184","0.08606999313792765"
"57","25","false","50","185","0.08126654249583375"
"57","25","false","50","186","0.0794039800019606"
"57","25","false","50","187","0.08146260170571512"
"57","25","false","50","188","0.0793059503970199"
"57","25","false","50","189","0.0804823056563082"
"57","25","false","50","190","0.08077639447113028"
"57","25","false","50","191","0.08205077933535927"
"57","25","false","50","192","0.08685422997745319"
"57","25","false","50","193","0.08332516419958827"
"57","25","false","50","194","0.08410940103911381"
"57","25","false","50","195","0.08205077933535927"
"57","25","false","50","196","0.08195274973041859"
"57","25","false","50","197","0.07891383197725713"
"57","25","false","50","198","0.07960003921184197"
"57","25","false","50","199","0.0755808254092736"
"57","25","false","50","200","0.07665915106362121"
"58","25","false","50","0","0.24987746299382413"
"58","25","false","50","1","0.28369767669836293"
"58","25","false","50","2","0.24889716694441721"
"58","25","false","50","3","0.2558572688952064"
"58","25","false","50","4","0.2355651406724831"
"58","25","false","50","5","0.23233016370944026"
"58","25","false","50","6","0.22164493677090483"
"58","25","false","50","7","0.2146848348201157"
"58","25","false","50","8","0.2106656210175473"
"58","25","false","50","9","0.19125575923929028"
"58","25","false","50","10","0.1858641309675522"
"58","25","false","50","11","0.18919713753553574"
"58","25","false","50","12","0.18302127242427213"
"58","25","false","50","13","0.1845897461033232"
"58","25","false","50","14","0.17547299284383883"
"58","25","false","50","15","0.17263013430055876"
"58","25","false","50","16","0.17174786785609253"
"58","25","false","50","17","0.16821880207822762"
"58","25","false","50","18","0.16184687775708265"
"58","25","false","50","19","0.16390549946083718"
"58","25","false","50","20","0.1536123909420645"
"58","25","false","50","21","0.15704342711498873"
"58","25","false","50","22","0.1496912067444368"
"58","25","false","50","23","0.1510636212136065"
"58","25","false","50","24","0.14920105871973335"
"58","25","false","50","25","0.14547593373198706"
"58","25","false","50","26","0.1512596804234879"
"58","25","false","50","27","0.14557396333692776"
"58","25","false","50","28","0.1522399764728948"
"58","25","false","50","29","0.14910302911479267"
"58","25","false","50","30","0.1438094304479953"
"58","25","false","50","31","0.14508381531222428"
"58","25","false","50","32","0.14665228899127536"
"58","25","false","50","33","0.15400450936182727"
"58","25","false","50","34","0.14420154886775807"
"58","25","false","50","35","0.15420056857170866"
"58","25","false","50","36","0.1473384962258602"
"58","25","false","50","37","0.1496912067444368"
"58","25","false","50","38","0.14488775610234292"
"58","25","false","50","39","0.14645622978139397"
"58","25","false","50","40","0.14351534163317323"
"58","25","false","50","41","0.1424370159788256"
"58","25","false","50","42","0.13714341731202823"
"58","25","false","50","43","0.13665326928732477"
"58","25","false","50","44","0.140084305460249"
"58","25","false","50","45","0.1361631212626213"
"58","25","false","50","46","0.134986766003333"
"58","25","false","50","47","0.13273208508969708"
"58","25","false","50","48","0.1300852857562984"
"58","25","false","50","49","0.13880992059602"
"58","25","false","50","50","0.13596706205273992"
"58","25","false","50","51","0.13675129889226548"
"58","25","false","50","52","0.13312420350945986"
"58","25","false","50","53","0.12949710812665424"
"58","25","false","50","54","0.12694833839819625"
"58","25","false","50","55","0.11792961474365259"
"58","25","false","50","56","0.11538084501519459"
"58","25","false","50","57","0.11459660817566905"
"58","25","false","50","58","0.1201842956572885"
"58","25","false","50","59","0.1176355259288305"
"58","25","false","50","60","0.12694833839819625"
"58","25","false","50","61","0.1200862660523478"
"58","25","false","50","62","0.12459562787961964"
"58","25","false","50","63","0.11969414763258504"
"58","25","false","50","64","0.12204685815116165"
"58","25","false","50","65","0.12028232526222919"
"58","25","false","50","66","0.11587099303989805"
"58","25","false","50","67","0.12028232526222919"
"58","25","false","50","68","0.11704734829918635"
"58","25","false","50","69","0.1213606509165768"
"58","25","false","50","70","0.11567493383001666"
"58","25","false","50","71","0.1151847858053132"
"58","25","false","50","72","0.10822468385452406"
"58","25","false","50","73","0.11312616410155867"
"58","25","false","50","74","0.10989118713851583"
"58","25","false","50","75","0.11224389765709245"
"58","25","false","50","76","0.11430251936084698"
"58","25","false","50","77","0.11185177923732967"
"58","25","false","50","78","0.10822468385452406"
"58","25","false","50","79","0.10949906871875306"
"58","25","false","50","80","0.104107440447015"
"58","25","false","50","81","0.10753847661993922"
"58","25","false","50","82","0.10577394373100676"
"58","25","false","50","83","0.10381335163219292"
"58","25","false","50","84","0.10351926281737085"
"58","25","false","50","85","0.10077443387903147"
"58","25","false","50","86","0.10528379570630331"
"58","25","false","50","87","0.10361729242231153"
"58","25","false","50","88","0.10146064111361631"
"58","25","false","50","89","0.1078325654347613"
"58","25","false","50","90","0.10155867071855701"
"58","25","false","50","91","0.104107440447015"
"58","25","false","50","92","0.10302911479266738"
"58","25","false","50","93","0.10165670032349769"
"58","25","false","50","94","0.10018625624938732"
"58","25","false","50","95","0.09704930889128517"
"58","25","false","50","96","0.09959807861974317"
"58","25","false","50","97","0.09753945691598863"
"58","25","false","50","98","0.09273600627389472"
"58","25","false","50","99","0.09499068718753063"
"58","25","false","50","100","0.09214782864425056"
"58","25","false","50","101","0.0942064503480051"
"58","25","false","50","102","0.09499068718753063"
"58","25","false","50","103","0.0942064503480051"
"58","25","false","50","104","0.09303009508871679"
"58","25","false","50","105","0.09626507205175963"
"58","25","false","50","106","0.0916576806195471"
"58","25","false","50","107","0.09312812469365749"
"58","25","false","50","108","0.0928340358788354"
"58","25","false","50","109","0.09646113126164102"
"58","25","false","50","110","0.09675522007646309"
"58","25","false","50","111","0.10185275953337908"
"58","25","false","50","112","0.09969610822468386"
"58","25","false","50","113","0.09655916086658171"
"58","25","false","50","114","0.09557886481717479"
"58","25","false","50","115","0.09224585824919125"
"58","25","false","50","116","0.0953828056072934"
"58","25","false","50","117","0.09234388785413195"
"58","25","false","50","118","0.09204979903930988"
"58","25","false","50","119","0.0867562003725125"
"58","25","false","50","120","0.09087344378002157"
"58","25","false","50","121","0.09214782864425056"
"58","25","false","50","122","0.08999117733555534"
"58","25","false","50","123","0.0915596510146064"
"58","25","false","50","124","0.0929320654837761"
"58","25","false","50","125","0.09518674639741202"
"58","25","false","50","126","0.09244191745907264"
"58","25","false","50","127","0.09812763454563278"
"58","25","false","50","128","0.09636310165670033"
"58","25","false","50","129","0.09842172336045486"
"58","25","false","50","130","0.09744142731104793"
"58","25","false","50","131","0.09704930889128517"
"58","25","false","50","132","0.09616704244681894"
"58","25","false","50","133","0.09861778257033624"
"58","25","false","50","134","0.09528477600235272"
"58","25","false","50","135","0.09783354573081071"
"58","25","false","50","136","0.10077443387903147"
"58","25","false","50","137","0.09508871679247133"
"58","25","false","50","138","0.09675522007646309"
"58","25","false","50","139","0.09401039113812372"
"58","25","false","50","140","0.09459856876776787"
"58","25","false","50","141","0.09548083521223409"
"58","25","false","50","142","0.0966571904715224"
"58","25","false","50","143","0.09548083521223409"
"58","25","false","50","144","0.09900990099009901"
"58","25","false","50","145","0.0966571904715224"
"58","25","false","50","146","0.09783354573081071"
"58","25","false","50","147","0.09577492402705617"
"58","25","false","50","148","0.09597098323693755"
"58","25","false","50","149","0.0953828056072934"
"58","25","false","50","150","0.09528477600235272"
"58","25","false","50","151","0.09753945691598863"
"58","25","false","50","152","0.09734339770610724"
"58","25","false","50","153","0.10028428585432801"
"58","25","false","50","154","0.09704930889128517"
"58","25","false","50","155","0.10244093716302323"
"58","25","false","50","156","0.09116753259484364"
"58","25","false","50","157","0.09303009508871679"
"58","25","false","50","158","0.09244191745907264"
"58","25","false","50","159","0.09195176943436918"
"58","25","false","50","160","0.09116753259484364"
"58","25","false","50","161","0.08587393392804626"
"58","25","false","50","162","0.08656014116263111"
"58","25","false","50","163","0.08881482207626704"
"58","25","false","50","164","0.08695225958239389"
"58","25","false","50","165","0.08763846681697873"
"58","25","false","50","166","0.08636408195274974"
"58","25","false","50","167","0.0903832957553181"
"58","25","false","50","168","0.08950102931085188"
"58","25","false","50","169","0.09518674639741202"
"58","25","false","50","170","0.09263797666895403"
"58","25","false","50","171","0.08861876286638565"
"58","25","false","50","172","0.08705028918733458"
"58","25","false","50","173","0.08244289775512205"
"58","25","false","50","174","0.0855798451132242"
"58","25","false","50","175","0.08450151945887659"
"58","25","false","50","176","0.0880305852367415"
"58","25","false","50","177","0.0818547201254779"
"58","25","false","50","178","0.07999215763160475"
"58","25","false","50","179","0.0781295951377316"
"58","25","false","50","180","0.07636506224879913"
"58","25","false","50","181","0.0755808254092736"
"58","25","false","50","182","0.07175767081658661"
"58","25","false","50","183","0.07763944711302813"
"58","25","false","50","184","0.07469855896480737"
"58","25","false","50","185","0.07332614449563768"
"58","25","false","50","186","0.07861974316243506"
"58","25","false","50","187","0.07420841094010391"
"58","25","false","50","188","0.07920792079207921"
"58","25","false","50","189","0.07960003921184197"
"58","25","false","50","190","0.0804823056563082"
"58","25","false","50","191","0.08136457210077444"
"58","25","false","50","192","0.08028624644642682"
"58","25","false","50","193","0.08097245368101166"
"58","25","false","50","194","0.08009018723654544"
"58","25","false","50","195","0.0806783648661896"
"58","25","false","50","196","0.08479560827369866"
"58","25","false","50","197","0.08489363787863935"
"58","25","false","50","198","0.09077541417508088"
"58","25","false","50","199","0.08450151945887659"
"58","25","false","50","200","0.09204979903930988"
"59","25","false","50","0","0.25095578864817175"
"59","25","false","50","1","0.281442995784727"
"59","25","false","50","2","0.23821194000588178"
"59","25","false","50","3","0.2368395255367121"
"59","25","false","50","4","0.22556612096853249"
"59","25","false","50","5","0.2191941966473875"
"59","25","false","50","6","0.21478286442505637"
"59","25","false","50","7","0.20664640721497893"
"59","25","false","50","8","0.20194098617782572"
"59","25","false","50","9","0.19625526909126556"
"59","25","false","50","10","0.1895892559552985"
"59","25","false","50","11","0.1932163513381041"
"59","25","false","50","12","0.1835114204489756"
"59","25","false","50","13","0.1782178217821782"
"59","25","false","50","14","0.18047250269581414"
"59","25","false","50","15","0.1647877659053034"
"59","25","false","50","16","0.1660621507695324"
"59","25","false","50","17","0.1496912067444368"
"59","25","false","50","18","0.15047544358396236"
"59","25","false","50","19","0.14773061464562298"
"59","25","false","50","20","0.14322125281835113"
"59","25","false","50","21","0.1399862758553083"
"59","25","false","50","22","0.13939809822566415"
"59","25","false","50","23","0.13341829232428193"
"59","25","false","50","24","0.13106558180570532"
"59","25","false","50","25","0.12449759827467895"
"59","25","false","50","26","0.13194784825017156"
"59","25","false","50","27","0.12479168708950103"
"59","25","false","50","28","0.12410547985491618"
"59","25","false","50","29","0.12361533183021273"
"59","25","false","50","30","0.11489069699049113"
"59","25","false","50","31","0.1127340456817959"
"59","25","false","50","32","0.10969512792863445"
"59","25","false","50","33","0.11018527595333791"
"59","25","false","50","34","0.11126360160768552"
"59","25","false","50","35","0.10930300950887167"
"59","25","false","50","36","0.107930595039702"
"59","25","false","50","37","0.10969512792863445"
"59","25","false","50","38","0.1065581805705323"
"59","25","false","50","39","0.107930595039702"
"59","25","false","50","40","0.10587197333594746"
"59","25","false","50","41","0.10567591412606607"
"59","25","false","50","42","0.10597000294088815"
"59","25","false","50","43","0.10675423978041368"
"59","25","false","50","44","0.105381825311244"
"59","25","false","50","45","0.10459758847171846"
"59","25","false","50","46","0.10508773649642192"
"59","25","false","50","47","0.10322517400254877"
"59","25","false","50","48","0.10420547005195568"
"59","25","false","50","49","0.10675423978041368"
"59","25","false","50","50","0.10489167728654053"
"59","25","false","50","51","0.10557788452112538"
"59","25","false","50","52","0.10008822664444662"
"59","25","false","50","53","0.10224487795314186"
"59","25","false","50","54","0.10136261150867562"
"59","25","false","50","55","0.10155867071855701"
"59","25","false","50","56","0.09636310165670033"
"59","25","false","50","57","0.10038231545926869"
"59","25","false","50","58","0.0966571904715224"
"59","25","false","50","59","0.09979413782962454"
"59","25","false","50","60","0.09920596019998039"
"59","25","false","50","61","0.09851975296539554"
"59","25","false","50","62","0.09930398980492108"
"59","25","false","50","63","0.10008822664444662"
"59","25","false","50","64","0.0941084207430644"
"59","25","false","50","65","0.09499068718753063"
"59","25","false","50","66","0.09763748652092932"
"59","25","false","50","67","0.09822566415057347"
"59","25","false","50","68","0.09900990099009901"
"59","25","false","50","69","0.09685324968140378"
"59","25","false","50","70","0.09018723654543673"
"59","25","false","50","71","0.09273600627389472"
"59","25","false","50","72","0.09381433192824233"
"59","25","false","50","73","0.09489265758258994"
"59","25","false","50","74","0.0915596510146064"
"59","25","false","50","75","0.09067738457014018"
"59","25","false","50","76","0.08528575629840211"
"59","25","false","50","77","0.08567787471816489"
"59","25","false","50","78","0.0830310753847662"
"59","25","false","50","79","0.08214880894029997"
"59","25","false","50","80","0.08244289775512205"
"59","25","false","50","81","0.0831291049897069"
"59","25","false","50","82","0.08361925301441035"
"59","25","false","50","83","0.08146260170571512"
"59","25","false","50","84","0.08528575629840211"
"59","25","false","50","85","0.08381531222429174"
"59","25","false","50","86","0.08361925301441035"
"59","25","false","50","87","0.08499166748358004"
"59","25","false","50","88","0.08656014116263111"
"59","25","false","50","89","0.08391334182923244"
"59","25","false","50","90","0.08205077933535927"
"59","25","false","50","91","0.08342319380452896"
"59","25","false","50","92","0.08410940103911381"
"59","25","false","50","93","0.08165866091559651"
"59","25","false","50","94","0.08195274973041859"
"59","25","false","50","95","0.08381531222429174"
"59","25","false","50","96","0.08499166748358004"
"59","25","false","50","97","0.0804823056563082"
"59","25","false","50","98","0.0805803352612489"
"59","25","false","50","99","0.08018821684148612"
"59","25","false","50","100","0.07999215763160475"
"59","25","false","50","101","0.07950200960690128"
"59","25","false","50","102","0.08342319380452896"
"59","25","false","50","103","0.08214880894029997"
"59","25","false","50","104","0.0829330457798255"
"59","25","false","50","105","0.08401137143417312"
"59","25","false","50","106","0.08597196353298696"
"59","25","false","50","107","0.08469757866875796"
"59","25","false","50","108","0.0842074306440545"
"59","25","false","50","109","0.08714831879227526"
"59","25","false","50","110","0.0842074306440545"
"59","25","false","50","111","0.0794039800019606"
"59","25","false","50","112","0.07852171355749436"
"59","25","false","50","113","0.07626703264385845"
"59","25","false","50","114","0.07793353592785021"
"59","25","false","50","115","0.07528673659445152"
"59","25","false","50","116","0.07469855896480737"
"59","25","false","50","117","0.07087540437212038"
"59","25","false","50","118","0.07146358200176453"
"59","25","false","50","119","0.06930693069306931"
"59","25","false","50","120","0.06832663464366238"
"59","25","false","50","121","0.065581805705323"
"59","25","false","50","122","0.06607195373002647"
"59","25","false","50","123","0.06489559847073817"
"59","25","false","50","124","0.06538574649544163"
"59","25","false","50","125","0.062150769532398786"
"59","25","false","50","126","0.06254288795216155"
"59","25","false","50","127","0.06244485834722086"
"59","25","false","50","128","0.0632290951867464"
"59","25","false","50","129","0.06371924321144985"
"59","25","false","50","130","0.0631310655818057"
"59","25","false","50","131","0.06499362807567885"
"59","25","false","50","132","0.06489559847073817"
"59","25","false","50","133","0.06391530242133124"
"59","25","false","50","134","0.0656798353102637"
"59","25","false","50","135","0.06705224977943339"
"59","25","false","50","136","0.06979707871777277"
"59","25","false","50","137","0.068130575433781"
"59","25","false","50","138","0.07107146358200177"
"59","25","false","50","139","0.06852269385354377"
"59","25","false","50","140","0.06930693069306931"
"59","25","false","50","141","0.06744436819919616"
"59","25","false","50","142","0.06793451622389962"
"59","25","false","50","143","0.07038525634741692"
"59","25","false","50","144","0.07195373002646799"
"59","25","false","50","145","0.07165964121164592"
"59","25","false","50","146","0.06822860503872169"
"59","25","false","50","147","0.06803254582884032"
"59","25","false","50","148","0.06675816096461132"
"59","25","false","50","149","0.06577786491520439"
"59","25","false","50","150","0.06636604254484854"
"59","25","false","50","151","0.06930693069306931"
"59","25","false","50","152","0.06724830898931478"
"59","25","false","50","153","0.07107146358200177"
"59","25","false","50","154","0.06724830898931478"
"59","25","false","50","155","0.06852269385354377"
"59","25","false","50","156","0.07048328595235762"
"59","25","false","50","157","0.07077737476717968"
"59","25","false","50","158","0.07175767081658661"
"59","25","false","50","159","0.07352220370551907"
"59","25","false","50","160","0.07518870698951083"
"59","25","false","50","161","0.07714929908832467"
"59","25","false","50","162","0.07509067738457013"
"59","25","false","50","163","0.07273796686599353"
"59","25","false","50","164","0.07116949318694246"
"59","25","false","50","165","0.06764042740907754"
"59","25","false","50","166","0.06577786491520439"
"59","25","false","50","167","0.06783648661895893"
"59","25","false","50","168","0.06803254582884032"
"59","25","false","50","169","0.06734633859425547"
"59","25","false","50","170","0.06724830898931478"
"59","25","false","50","171","0.06832663464366238"
"59","25","false","50","172","0.06724830898931478"
"59","25","false","50","173","0.06754239780413684"
"59","25","false","50","174","0.06920890108812862"
"59","25","false","50","175","0.06940496029801"
"59","25","false","50","176","0.06616998333496717"
"59","25","false","50","177","0.06460150965591609"
"59","25","false","50","178","0.0656798353102637"
"59","25","false","50","179","0.06362121360650917"
"59","25","false","50","180","0.06254288795216155"
