"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"1d-2d-Life.nlogo"
"1D2DLifeDensityWideSweep (wrapping ON)"
"04/25/2025 13:26:57:414 -1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","52"
"[run number]","initial-density","wrap?","update-1d?","[step]","count patches with [living?] / count patches"
"3","5","true","false","165","0.003845044698644622"
"5","5","true","false","175","0.003556666346246275"
"1","5","true","false","157","0.020474863020282612"
"2","5","true","false","157","0.009324233394213208"
"4","5","true","false","180","0.011054503508603288"
"3","5","true","false","166","0.003845044698644622"
"5","5","true","false","176","0.003556666346246275"
"6","5","true","false","188","0.004037296933576853"
"1","5","true","false","158","0.020955493607613188"
"4","5","true","false","181","0.011054503508603288"
"2","5","true","false","158","0.008266846102085936"
"3","5","true","false","167","0.003845044698644622"
"5","5","true","false","177","0.003556666346246275"
"1","5","true","false","159","0.021051619725079303"
"4","5","true","false","182","0.011054503508603288"
"6","5","true","false","189","0.004037296933576853"
"3","5","true","false","168","0.003845044698644622"
"5","5","true","false","178","0.003556666346246275"
"4","5","true","false","183","0.011054503508603288"
"6","5","true","false","190","0.004037296933576853"
"2","5","true","false","159","0.009516485629145439"
"1","5","true","false","160","0.020667115255214842"
"5","5","true","false","179","0.003556666346246275"
"3","5","true","false","169","0.003845044698644622"
"4","5","true","false","184","0.011054503508603288"
"6","5","true","false","191","0.004037296933576853"
"1","5","true","false","161","0.021051619725079303"
"5","5","true","false","180","0.003556666346246275"
"4","5","true","false","185","0.011054503508603288"
"6","5","true","false","192","0.004037296933576853"
"5","5","true","false","181","0.003556666346246275"
"2","5","true","false","160","0.009035855041814861"
"3","5","true","false","170","0.003845044698644622"
"4","5","true","false","186","0.011054503508603288"
"1","5","true","false","162","0.020667115255214842"
"6","5","true","false","193","0.004037296933576853"
"5","5","true","false","182","0.003556666346246275"
"4","5","true","false","187","0.011054503508603288"
"2","5","true","false","161","0.009900990099009901"
"1","5","true","false","163","0.02133999807747765"
"3","5","true","false","171","0.003845044698644622"
"5","5","true","false","183","0.003556666346246275"
"4","5","true","false","188","0.011054503508603288"
"6","5","true","false","194","0.004037296933576853"
"2","5","true","false","162","0.009420359511679324"
"3","5","true","false","172","0.003845044698644622"
"5","5","true","false","184","0.003556666346246275"
"1","5","true","false","164","0.020090358550418148"
"6","5","true","false","195","0.004037296933576853"
"5","5","true","false","185","0.003556666346246275"
"2","5","true","false","163","0.009131981159280976"
"3","5","true","false","173","0.003845044698644622"
"4","5","true","false","189","0.011054503508603288"
"1","5","true","false","165","0.020763241372680957"
"5","5","true","false","186","0.003556666346246275"
"6","5","true","false","196","0.004037296933576853"
"4","5","true","false","190","0.011054503508603288"
"3","5","true","false","174","0.003845044698644622"
"1","5","true","false","166","0.019513601845621457"
"2","5","true","false","164","0.009324233394213208"
"4","5","true","false","191","0.011054503508603288"
"3","5","true","false","175","0.003845044698644622"
"1","5","true","false","167","0.019609727963087572"
"5","5","true","false","187","0.003556666346246275"
"6","5","true","false","197","0.004037296933576853"
"2","5","true","false","165","0.009708737864077669"
"3","5","true","false","176","0.003845044698644622"
"4","5","true","false","192","0.011054503508603288"
"6","5","true","false","198","0.004037296933576853"
"5","5","true","false","188","0.003556666346246275"
"1","5","true","false","168","0.020570989137748727"
"3","5","true","false","177","0.003845044698644622"
"6","5","true","false","199","0.004037296933576853"
"4","5","true","false","193","0.011054503508603288"
"2","5","true","false","166","0.009900990099009901"
"3","5","true","false","178","0.003845044698644622"
"5","5","true","false","189","0.003556666346246275"
"1","5","true","false","169","0.022685763722003267"
"6","5","true","false","200","0.004037296933576853"
"4","5","true","false","194","0.011054503508603288"
"2","5","true","false","167","0.010285494568874363"
"1","5","true","false","170","0.020282610785350378"
"3","5","true","false","179","0.003845044698644622"
"5","5","true","false","190","0.003556666346246275"
"4","5","true","false","195","0.011054503508603288"
"1","5","true","false","171","0.020570989137748727"
"3","5","true","false","180","0.003845044698644622"
"2","5","true","false","168","0.009324233394213208"
"5","5","true","false","191","0.003556666346246275"
"4","5","true","false","196","0.011054503508603288"
"1","5","true","false","172","0.018744592905892532"
"3","5","true","false","181","0.003845044698644622"
"2","5","true","false","169","0.008939728924348746"
"4","5","true","false","197","0.011054503508603288"
"5","5","true","false","192","0.003556666346246275"
"1","5","true","false","173","0.018648466788426417"
"3","5","true","false","182","0.003845044698644622"
"4","5","true","false","198","0.011054503508603288"
"2","5","true","false","170","0.009035855041814861"
"3","5","true","false","183","0.003845044698644622"
"1","5","true","false","174","0.017783331731231377"
"5","5","true","false","193","0.003556666346246275"
"4","5","true","false","199","0.011054503508603288"
"2","5","true","false","171","0.008459098337018169"
"1","5","true","false","175","0.019032971258290877"
"3","5","true","false","184","0.003845044698644622"
"5","5","true","false","194","0.003556666346246275"
"4","5","true","false","200","0.011054503508603288"
"3","5","true","false","185","0.003845044698644622"
"5","5","true","false","195","0.003556666346246275"
"3","5","true","false","186","0.003845044698644622"
"5","5","true","false","196","0.003556666346246275"
"3","5","true","false","187","0.003845044698644622"
"5","5","true","false","197","0.003556666346246275"
"3","5","true","false","188","0.003845044698644622"
"5","5","true","false","198","0.003556666346246275"
"5","5","true","false","199","0.003556666346246275"
"3","5","true","false","189","0.003845044698644622"
"8","5","true","false","0","0.04719792367586273"
"7","5","true","false","0","0.0513313467269057"
"5","5","true","false","200","0.003556666346246275"
"3","5","true","false","190","0.003845044698644622"
"8","5","true","false","1","0.004998558108238008"
"7","5","true","false","1","0.010093242333942131"
"3","5","true","false","191","0.003845044698644622"
"1","5","true","false","176","0.016341439969239643"
"2","5","true","false","172","0.008939728924348746"
"3","5","true","false","192","0.003845044698644622"
"8","5","true","false","2","0.002307026819186773"
"7","5","true","false","2","0.007593963279823128"
"1","5","true","false","177","0.017206575026434683"
"8","5","true","false","3","0.001922522349322311"
"3","5","true","false","193","0.003845044698644622"
"2","5","true","false","173","0.009804863981543786"
"7","5","true","false","3","0.007690089397289244"
"1","5","true","false","178","0.016437566086705758"
"8","5","true","false","4","0.0018263962318561954"
"3","5","true","false","194","0.003845044698644622"
"9","5","true","false","0","0.05238873401903297"
"2","5","true","false","174","0.009035855041814861"
"1","5","true","false","179","0.018263962318561953"
"7","5","true","false","4","0.007593963279823128"
"3","5","true","false","195","0.003845044698644622"
"8","5","true","false","5","0.0016341439969239642"
"1","5","true","false","180","0.018552340670960298"
"2","5","true","false","175","0.009420359511679324"
"9","5","true","false","1","0.012304143035662789"
"7","5","true","false","5","0.007401711044890897"
"8","5","true","false","6","0.0016341439969239642"
"1","5","true","false","181","0.016245313851773528"
"7","5","true","false","6","0.007786215514755359"
"2","5","true","false","176","0.009997116216476016"
"9","5","true","false","2","0.006921080457560319"
"8","5","true","false","7","0.0016341439969239642"
"1","5","true","false","182","0.017110448908968567"
"2","5","true","false","177","0.008939728924348746"
"9","5","true","false","3","0.006632702105161973"
"1","5","true","false","183","0.01528405267711237"
"8","5","true","false","8","0.0016341439969239642"
"7","5","true","false","7","0.007786215514755359"
"2","5","true","false","178","0.009228107276747092"
"3","5","true","false","196","0.003845044698644622"
"9","5","true","false","4","0.006728828222628088"
"1","5","true","false","184","0.016149187734307412"
"8","5","true","false","9","0.0016341439969239642"
"7","5","true","false","8","0.008555224454484284"
"2","5","true","false","179","0.009324233394213208"
"7","5","true","false","9","0.007786215514755359"
"3","5","true","false","197","0.003845044698644622"
"8","5","true","false","10","0.0016341439969239642"
"1","5","true","false","185","0.01489954820724791"
"9","5","true","false","5","0.006536575987695857"
"7","5","true","false","10","0.007786215514755359"
"8","5","true","false","11","0.0016341439969239642"
"2","5","true","false","180","0.009804863981543786"
"9","5","true","false","6","0.0073055849274247815"
"3","5","true","false","198","0.003845044698644622"
"1","5","true","false","186","0.014995674324714025"
"7","5","true","false","11","0.007786215514755359"
"8","5","true","false","12","0.0016341439969239642"
"9","5","true","false","7","0.0073055849274247815"
"1","5","true","false","187","0.015476304912044603"
"2","5","true","false","181","0.009997116216476016"
"3","5","true","false","199","0.003845044698644622"
"7","5","true","false","12","0.007786215514755359"
"1","5","true","false","188","0.016341439969239643"
"9","5","true","false","8","0.00884360280688263"
"8","5","true","false","13","0.0016341439969239642"
"7","5","true","false","13","0.007786215514755359"
"3","5","true","false","200","0.003845044698644622"
"2","5","true","false","182","0.009804863981543786"
"9","5","true","false","9","0.0073055849274247815"
"1","5","true","false","189","0.015572431029510718"
"8","5","true","false","14","0.0016341439969239642"
"7","5","true","false","14","0.007786215514755359"
"2","5","true","false","183","0.010093242333942131"
"1","5","true","false","190","0.01595693549937518"
"9","5","true","false","10","0.0073055849274247815"
"8","5","true","false","15","0.0016341439969239642"
"1","5","true","false","191","0.015764683264442948"
"9","5","true","false","11","0.0073055849274247815"
"2","5","true","false","184","0.009997116216476016"
"7","5","true","false","15","0.007786215514755359"
"8","5","true","false","16","0.0016341439969239642"
"7","5","true","false","16","0.007786215514755359"
"1","5","true","false","192","0.015764683264442948"
"9","5","true","false","12","0.0073055849274247815"
"8","5","true","false","17","0.0016341439969239642"
"2","5","true","false","185","0.011631260213399981"
"7","5","true","false","17","0.007786215514755359"
"9","5","true","false","13","0.0073055849274247815"
"1","5","true","false","193","0.016341439969239643"
"8","5","true","false","18","0.0016341439969239642"
"2","5","true","false","186","0.011150629626069403"
"7","5","true","false","18","0.007786215514755359"
"9","5","true","false","14","0.0073055849274247815"
"1","5","true","false","194","0.015764683264442948"
"8","5","true","false","19","0.0016341439969239642"
"10","5","true","false","0","0.04835143708545612"
"7","5","true","false","19","0.007786215514755359"
"9","5","true","false","15","0.0073055849274247815"
"2","5","true","false","187","0.013073151975391713"
"1","5","true","false","195","0.01768720561376526"
"7","5","true","false","20","0.007786215514755359"
"9","5","true","false","16","0.0073055849274247815"
"8","5","true","false","20","0.0016341439969239642"
"10","5","true","false","1","0.007593963279823128"
"7","5","true","false","21","0.007786215514755359"
"2","5","true","false","188","0.011823512448332211"
"1","5","true","false","196","0.016053061616841297"
"9","5","true","false","17","0.0073055849274247815"
"8","5","true","false","21","0.0016341439969239642"
"7","5","true","false","22","0.007786215514755359"
"1","5","true","false","197","0.017014322791502452"
"2","5","true","false","189","0.012304143035662789"
"10","5","true","false","2","0.0031721618763818128"
"8","5","true","false","22","0.0016341439969239642"
"9","5","true","false","18","0.0073055849274247815"
"1","5","true","false","198","0.016245313851773528"
"7","5","true","false","23","0.007786215514755359"
"2","5","true","false","190","0.011535134095933866"
"8","5","true","false","23","0.0016341439969239642"
"10","5","true","false","3","0.003076035758915697"
"9","5","true","false","19","0.0073055849274247815"
"7","5","true","false","24","0.007786215514755359"
"1","5","true","false","199","0.016341439969239643"
"2","5","true","false","191","0.012977025857925598"
"8","5","true","false","24","0.0016341439969239642"
"9","5","true","false","20","0.0073055849274247815"
"10","5","true","false","4","0.0028837835239834664"
"7","5","true","false","25","0.007786215514755359"
"1","5","true","false","200","0.014995674324714025"
"8","5","true","false","25","0.0016341439969239642"
"9","5","true","false","21","0.0073055849274247815"
"10","5","true","false","5","0.0028837835239834664"
"7","5","true","false","26","0.007786215514755359"
"2","5","true","false","192","0.012977025857925598"
"8","5","true","false","26","0.0016341439969239642"
"9","5","true","false","22","0.0073055849274247815"
"10","5","true","false","6","0.0028837835239834664"
"7","5","true","false","27","0.007786215514755359"
"10","5","true","false","7","0.0028837835239834664"
"2","5","true","false","193","0.012977025857925598"
"8","5","true","false","27","0.0016341439969239642"
"7","5","true","false","28","0.007786215514755359"
"9","5","true","false","23","0.0073055849274247815"
"10","5","true","false","8","0.0028837835239834664"
"7","5","true","false","29","0.007786215514755359"
"2","5","true","false","194","0.012304143035662789"
"8","5","true","false","28","0.0016341439969239642"
"9","5","true","false","24","0.0073055849274247815"
"10","5","true","false","9","0.0028837835239834664"
"7","5","true","false","30","0.007786215514755359"
"2","5","true","false","195","0.01249639527059502"
"8","5","true","false","29","0.0016341439969239642"
"10","5","true","false","10","0.0028837835239834664"
"9","5","true","false","25","0.0073055849274247815"
"11","5","true","false","0","0.05027395943477843"
"7","5","true","false","31","0.007786215514755359"
"2","5","true","false","196","0.011727386330866096"
"10","5","true","false","11","0.0028837835239834664"
"8","5","true","false","30","0.0016341439969239642"
"11","5","true","false","1","0.009420359511679324"
"7","5","true","false","32","0.007786215514755359"
"10","5","true","false","12","0.0028837835239834664"
"7","5","true","false","33","0.007786215514755359"
"8","5","true","false","31","0.0016341439969239642"
"9","5","true","false","26","0.0073055849274247815"
"11","5","true","false","2","0.005863693165433048"
"2","5","true","false","197","0.012880899740459483"
"10","5","true","false","13","0.0028837835239834664"
"8","5","true","false","32","0.0016341439969239642"
"7","5","true","false","34","0.007786215514755359"
"11","5","true","false","3","0.0052869364606363545"
"9","5","true","false","27","0.0073055849274247815"
"2","5","true","false","198","0.010766125156204941"
"7","5","true","false","35","0.007786215514755359"
"8","5","true","false","33","0.0016341439969239642"
"10","5","true","false","14","0.0028837835239834664"
"11","5","true","false","4","0.004998558108238008"
"7","5","true","false","36","0.007786215514755359"
"9","5","true","false","28","0.0073055849274247815"
"8","5","true","false","34","0.0016341439969239642"
"2","5","true","false","199","0.011631260213399981"
"11","5","true","false","5","0.004614053638373546"
"10","5","true","false","15","0.0028837835239834664"
"9","5","true","false","29","0.0073055849274247815"
"8","5","true","false","35","0.0016341439969239642"
"7","5","true","false","37","0.007786215514755359"
"2","5","true","false","200","0.011823512448332211"
"11","5","true","false","6","0.004614053638373546"
"10","5","true","false","16","0.0028837835239834664"
"8","5","true","false","36","0.0016341439969239642"
"9","5","true","false","30","0.0073055849274247815"
"7","5","true","false","38","0.007786215514755359"
"10","5","true","false","17","0.0028837835239834664"
"11","5","true","false","7","0.004998558108238008"
"9","5","true","false","31","0.0073055849274247815"
"8","5","true","false","37","0.0016341439969239642"
"7","5","true","false","39","0.007786215514755359"
"10","5","true","false","18","0.0028837835239834664"
"11","5","true","false","8","0.004998558108238008"
"9","5","true","false","32","0.0073055849274247815"
"8","5","true","false","38","0.0016341439969239642"
"10","5","true","false","19","0.0028837835239834664"
"7","5","true","false","40","0.007786215514755359"
"11","5","true","false","9","0.005767567047966933"
"9","5","true","false","33","0.0073055849274247815"
"8","5","true","false","39","0.0016341439969239642"
"11","5","true","false","10","0.004998558108238008"
"7","5","true","false","41","0.007786215514755359"
"10","5","true","false","20","0.0028837835239834664"
"9","5","true","false","34","0.0073055849274247815"
"8","5","true","false","40","0.0016341439969239642"
"7","5","true","false","42","0.007786215514755359"
"10","5","true","false","21","0.0028837835239834664"
"11","5","true","false","11","0.004998558108238008"
"9","5","true","false","35","0.0073055849274247815"
"8","5","true","false","41","0.0016341439969239642"
"10","5","true","false","22","0.0028837835239834664"
"7","5","true","false","43","0.007786215514755359"
"9","5","true","false","36","0.0073055849274247815"
"11","5","true","false","12","0.004998558108238008"
"8","5","true","false","42","0.0016341439969239642"
"10","5","true","false","23","0.0028837835239834664"
"7","5","true","false","44","0.007786215514755359"
"8","5","true","false","43","0.0016341439969239642"
"9","5","true","false","37","0.0073055849274247815"
"7","5","true","false","45","0.007786215514755359"
"10","5","true","false","24","0.0028837835239834664"
"8","5","true","false","44","0.0016341439969239642"
"9","5","true","false","38","0.0073055849274247815"
"12","5","true","false","0","0.05267711237143132"
"7","5","true","false","46","0.007786215514755359"
"10","5","true","false","25","0.0028837835239834664"
"8","5","true","false","45","0.0016341439969239642"
"9","5","true","false","39","0.0073055849274247815"
"7","5","true","false","47","0.007786215514755359"
"12","5","true","false","1","0.008170719984619821"
"11","5","true","false","13","0.004998558108238008"
"10","5","true","false","26","0.0028837835239834664"
"8","5","true","false","46","0.0016341439969239642"
"7","5","true","false","48","0.007786215514755359"
"9","5","true","false","40","0.0073055849274247815"
"12","5","true","false","2","0.0053830625781024705"
"7","5","true","false","49","0.007786215514755359"
"9","5","true","false","41","0.0073055849274247815"
"8","5","true","false","47","0.0016341439969239642"
"10","5","true","false","27","0.0028837835239834664"
"11","5","true","false","14","0.004998558108238008"
"7","5","true","false","50","0.007786215514755359"
"9","5","true","false","42","0.0073055849274247815"
"12","5","true","false","3","0.004710179755839662"
"8","5","true","false","48","0.0016341439969239642"
"10","5","true","false","28","0.0028837835239834664"
"11","5","true","false","15","0.004998558108238008"
"7","5","true","false","51","0.007786215514755359"
"9","5","true","false","43","0.0073055849274247815"
"8","5","true","false","49","0.0016341439969239642"
"12","5","true","false","4","0.004517927520907431"
"7","5","true","false","52","0.007786215514755359"
"9","5","true","false","44","0.0073055849274247815"
"10","5","true","false","29","0.0028837835239834664"
"8","5","true","false","50","0.0016341439969239642"
"7","5","true","false","53","0.007786215514755359"
"11","5","true","false","16","0.004998558108238008"
"9","5","true","false","45","0.0073055849274247815"
"12","5","true","false","5","0.004710179755839662"
"10","5","true","false","30","0.0028837835239834664"
"8","5","true","false","51","0.0016341439969239642"
"7","5","true","false","54","0.007786215514755359"
"11","5","true","false","17","0.004998558108238008"
"9","5","true","false","46","0.0073055849274247815"
"12","5","true","false","6","0.004710179755839662"
"10","5","true","false","31","0.0028837835239834664"
"7","5","true","false","55","0.007786215514755359"
"8","5","true","false","52","0.0016341439969239642"
"9","5","true","false","47","0.0073055849274247815"
"11","5","true","false","18","0.004998558108238008"
"7","5","true","false","56","0.007786215514755359"
"12","5","true","false","7","0.005094684225704124"
"9","5","true","false","48","0.0073055849274247815"
"11","5","true","false","19","0.004998558108238008"
"8","5","true","false","53","0.0016341439969239642"
"10","5","true","false","32","0.0028837835239834664"
"12","5","true","false","8","0.005094684225704124"
"11","5","true","false","20","0.004998558108238008"
"9","5","true","false","49","0.0073055849274247815"
"7","5","true","false","57","0.007786215514755359"
"8","5","true","false","54","0.0016341439969239642"
"11","5","true","false","21","0.004998558108238008"
"10","5","true","false","33","0.0028837835239834664"
"9","5","true","false","50","0.0073055849274247815"
"7","5","true","false","58","0.007786215514755359"
"8","5","true","false","55","0.0016341439969239642"
"12","5","true","false","9","0.005863693165433048"
"11","5","true","false","22","0.004998558108238008"
"9","5","true","false","51","0.0073055849274247815"
"10","5","true","false","34","0.0028837835239834664"
"12","5","true","false","10","0.005094684225704124"
"7","5","true","false","59","0.007786215514755359"
"11","5","true","false","23","0.004998558108238008"
"8","5","true","false","56","0.0016341439969239642"
"9","5","true","false","52","0.0073055849274247815"
"10","5","true","false","35","0.0028837835239834664"
"12","5","true","false","11","0.005094684225704124"
"11","5","true","false","24","0.004998558108238008"
"9","5","true","false","53","0.0073055849274247815"
"12","5","true","false","12","0.005094684225704124"
"8","5","true","false","57","0.0016341439969239642"
"11","5","true","false","25","0.004998558108238008"
"9","5","true","false","54","0.0073055849274247815"
"7","5","true","false","60","0.007786215514755359"
"10","5","true","false","36","0.0028837835239834664"
"11","5","true","false","26","0.004998558108238008"
"8","5","true","false","58","0.0016341439969239642"
"12","5","true","false","13","0.005094684225704124"
"9","5","true","false","55","0.0073055849274247815"
"7","5","true","false","61","0.007786215514755359"
"10","5","true","false","37","0.0028837835239834664"
"8","5","true","false","59","0.0016341439969239642"
"11","5","true","false","27","0.004998558108238008"
"12","5","true","false","14","0.005094684225704124"
"7","5","true","false","62","0.007786215514755359"
"9","5","true","false","56","0.0073055849274247815"
"8","5","true","false","60","0.0016341439969239642"
"10","5","true","false","38","0.0028837835239834664"
"11","5","true","false","28","0.004998558108238008"
"8","5","true","false","61","0.0016341439969239642"
"10","5","true","false","39","0.0028837835239834664"
"12","5","true","false","15","0.005094684225704124"
"7","5","true","false","63","0.007786215514755359"
"11","5","true","false","29","0.004998558108238008"
"9","5","true","false","57","0.0073055849274247815"
"10","5","true","false","40","0.0028837835239834664"
"8","5","true","false","62","0.0016341439969239642"
"11","5","true","false","30","0.004998558108238008"
"10","5","true","false","41","0.0028837835239834664"
"8","5","true","false","63","0.0016341439969239642"
"7","5","true","false","64","0.007786215514755359"
"9","5","true","false","58","0.0073055849274247815"
"12","5","true","false","16","0.005094684225704124"
"11","5","true","false","31","0.004998558108238008"
"10","5","true","false","42","0.0028837835239834664"
"8","5","true","false","64","0.0016341439969239642"
"7","5","true","false","65","0.007786215514755359"
"9","5","true","false","59","0.0073055849274247815"
"12","5","true","false","17","0.005094684225704124"
"11","5","true","false","32","0.004998558108238008"
"10","5","true","false","43","0.0028837835239834664"
"7","5","true","false","66","0.007786215514755359"
"9","5","true","false","60","0.0073055849274247815"
"8","5","true","false","65","0.0016341439969239642"
"10","5","true","false","44","0.0028837835239834664"
"12","5","true","false","18","0.005094684225704124"
"7","5","true","false","67","0.007786215514755359"
"9","5","true","false","61","0.0073055849274247815"
"11","5","true","false","33","0.004998558108238008"
"8","5","true","false","66","0.0016341439969239642"
"12","5","true","false","19","0.005094684225704124"
"9","5","true","false","62","0.0073055849274247815"
"7","5","true","false","68","0.007786215514755359"
"11","5","true","false","34","0.004998558108238008"
"10","5","true","false","45","0.0028837835239834664"
"8","5","true","false","67","0.0016341439969239642"
"9","5","true","false","63","0.0073055849274247815"
"12","5","true","false","20","0.005094684225704124"
"11","5","true","false","35","0.004998558108238008"
"10","5","true","false","46","0.0028837835239834664"
"9","5","true","false","64","0.0073055849274247815"
"8","5","true","false","68","0.0016341439969239642"
"7","5","true","false","69","0.007786215514755359"
"12","5","true","false","21","0.005094684225704124"
"11","5","true","false","36","0.004998558108238008"
"10","5","true","false","47","0.0028837835239834664"
"9","5","true","false","65","0.0073055849274247815"
"8","5","true","false","69","0.0016341439969239642"
"11","5","true","false","37","0.004998558108238008"
"7","5","true","false","70","0.007786215514755359"
"12","5","true","false","22","0.005094684225704124"
"8","5","true","false","70","0.0016341439969239642"
"10","5","true","false","48","0.0028837835239834664"
"9","5","true","false","66","0.0073055849274247815"
"11","5","true","false","38","0.004998558108238008"
"7","5","true","false","71","0.007786215514755359"
"8","5","true","false","71","0.0016341439969239642"
"12","5","true","false","23","0.005094684225704124"
"11","5","true","false","39","0.004998558108238008"
"7","5","true","false","72","0.007786215514755359"
"9","5","true","false","67","0.0073055849274247815"
"10","5","true","false","49","0.0028837835239834664"
"8","5","true","false","72","0.0016341439969239642"
"11","5","true","false","40","0.004998558108238008"
"9","5","true","false","68","0.0073055849274247815"
"10","5","true","false","50","0.0028837835239834664"
"8","5","true","false","73","0.0016341439969239642"
"7","5","true","false","73","0.007786215514755359"
"12","5","true","false","24","0.005094684225704124"
"9","5","true","false","69","0.0073055849274247815"
"11","5","true","false","41","0.004998558108238008"
"8","5","true","false","74","0.0016341439969239642"
"7","5","true","false","74","0.007786215514755359"
"10","5","true","false","51","0.0028837835239834664"
"9","5","true","false","70","0.0073055849274247815"
"11","5","true","false","42","0.004998558108238008"
"7","5","true","false","75","0.007786215514755359"
"12","5","true","false","25","0.005094684225704124"
"10","5","true","false","52","0.0028837835239834664"
"8","5","true","false","75","0.0016341439969239642"
"9","5","true","false","71","0.0073055849274247815"
"11","5","true","false","43","0.004998558108238008"
"7","5","true","false","76","0.007786215514755359"
"12","5","true","false","26","0.005094684225704124"
"10","5","true","false","53","0.0028837835239834664"
"8","5","true","false","76","0.0016341439969239642"
"9","5","true","false","72","0.0073055849274247815"
"11","5","true","false","44","0.004998558108238008"
"12","5","true","false","27","0.005094684225704124"
"7","5","true","false","77","0.007786215514755359"
"9","5","true","false","73","0.0073055849274247815"
"8","5","true","false","77","0.0016341439969239642"
"10","5","true","false","54","0.0028837835239834664"
"11","5","true","false","45","0.004998558108238008"
"7","5","true","false","78","0.007786215514755359"
"9","5","true","false","74","0.0073055849274247815"
"10","5","true","false","55","0.0028837835239834664"
"8","5","true","false","78","0.0016341439969239642"
"12","5","true","false","28","0.005094684225704124"
"11","5","true","false","46","0.004998558108238008"
"10","5","true","false","56","0.0028837835239834664"
"8","5","true","false","79","0.0016341439969239642"
"9","5","true","false","75","0.0073055849274247815"
"7","5","true","false","79","0.007786215514755359"
"11","5","true","false","47","0.004998558108238008"
"8","5","true","false","80","0.0016341439969239642"
"10","5","true","false","57","0.0028837835239834664"
"7","5","true","false","80","0.007786215514755359"
"12","5","true","false","29","0.005094684225704124"
"9","5","true","false","76","0.0073055849274247815"
"8","5","true","false","81","0.0016341439969239642"
"10","5","true","false","58","0.0028837835239834664"
"11","5","true","false","48","0.004998558108238008"
"7","5","true","false","81","0.007786215514755359"
"12","5","true","false","30","0.005094684225704124"
"8","5","true","false","82","0.0016341439969239642"
"9","5","true","false","77","0.0073055849274247815"
"10","5","true","false","59","0.0028837835239834664"
"11","5","true","false","49","0.004998558108238008"
"7","5","true","false","82","0.007786215514755359"
"8","5","true","false","83","0.0016341439969239642"
"9","5","true","false","78","0.0073055849274247815"
"12","5","true","false","31","0.005094684225704124"
"11","5","true","false","50","0.004998558108238008"
"10","5","true","false","60","0.0028837835239834664"
"7","5","true","false","83","0.007786215514755359"
"8","5","true","false","84","0.0016341439969239642"
"11","5","true","false","51","0.004998558108238008"
"12","5","true","false","32","0.005094684225704124"
"7","5","true","false","84","0.007786215514755359"
"9","5","true","false","79","0.0073055849274247815"
"10","5","true","false","61","0.0028837835239834664"
"8","5","true","false","85","0.0016341439969239642"
"11","5","true","false","52","0.004998558108238008"
"10","5","true","false","62","0.0028837835239834664"
"12","5","true","false","33","0.005094684225704124"
"8","5","true","false","86","0.0016341439969239642"
"11","5","true","false","53","0.004998558108238008"
"7","5","true","false","85","0.007786215514755359"
"9","5","true","false","80","0.0073055849274247815"
"12","5","true","false","34","0.005094684225704124"
"10","5","true","false","63","0.0028837835239834664"
"11","5","true","false","54","0.004998558108238008"
"9","5","true","false","81","0.0073055849274247815"
"7","5","true","false","86","0.007786215514755359"
"8","5","true","false","87","0.0016341439969239642"
"10","5","true","false","64","0.0028837835239834664"
"12","5","true","false","35","0.005094684225704124"
"11","5","true","false","55","0.004998558108238008"
"7","5","true","false","87","0.007786215514755359"
"9","5","true","false","82","0.0073055849274247815"
"10","5","true","false","65","0.0028837835239834664"
"12","5","true","false","36","0.005094684225704124"
"11","5","true","false","56","0.004998558108238008"
"7","5","true","false","88","0.007786215514755359"
"8","5","true","false","88","0.0016341439969239642"
"9","5","true","false","83","0.0073055849274247815"
"7","5","true","false","89","0.007786215514755359"
"8","5","true","false","89","0.0016341439969239642"
"12","5","true","false","37","0.005094684225704124"
"9","5","true","false","84","0.0073055849274247815"
"10","5","true","false","66","0.0028837835239834664"
"7","5","true","false","90","0.007786215514755359"
"11","5","true","false","57","0.004998558108238008"
"8","5","true","false","90","0.0016341439969239642"
"12","5","true","false","38","0.005094684225704124"
"10","5","true","false","67","0.0028837835239834664"
"9","5","true","false","85","0.0073055849274247815"
"11","5","true","false","58","0.004998558108238008"
"7","5","true","false","91","0.007786215514755359"
"12","5","true","false","39","0.005094684225704124"
"10","5","true","false","68","0.0028837835239834664"
"8","5","true","false","91","0.0016341439969239642"
"7","5","true","false","92","0.007786215514755359"
"9","5","true","false","86","0.0073055849274247815"
"11","5","true","false","59","0.004998558108238008"
"12","5","true","false","40","0.005094684225704124"
"7","5","true","false","93","0.007786215514755359"
"9","5","true","false","87","0.0073055849274247815"
"8","5","true","false","92","0.0016341439969239642"
"11","5","true","false","60","0.004998558108238008"
"10","5","true","false","69","0.0028837835239834664"
"12","5","true","false","41","0.005094684225704124"
"9","5","true","false","88","0.0073055849274247815"
"8","5","true","false","93","0.0016341439969239642"
"11","5","true","false","61","0.004998558108238008"
"7","5","true","false","94","0.007786215514755359"
"10","5","true","false","70","0.0028837835239834664"
"9","5","true","false","89","0.0073055849274247815"
"11","5","true","false","62","0.004998558108238008"
"12","5","true","false","42","0.005094684225704124"
"8","5","true","false","94","0.0016341439969239642"
"7","5","true","false","95","0.007786215514755359"
"10","5","true","false","71","0.0028837835239834664"
"11","5","true","false","63","0.004998558108238008"
"8","5","true","false","95","0.0016341439969239642"
"12","5","true","false","43","0.005094684225704124"
